0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,182.44592,12.0,25.0,0.0,1.0,191.95523,4.0,21.716108,0.0,1.0,201.07631,8.0,21.171656,0.0,1.0,212.11407,8.0,22.439634,0.0,1.0,222.75098,8.0,23.827219,0.0,1.0,234.04391,12.0,23.93246,0.0,1.0,245.33301,0.0,22.126036,0.0,1.0,255.2993,4.0,21.992508,0.0,1.0,265.4804,4.0,23.620064,0.0,1.0,276.08197,8.0,21.104473,0.0,0
1.0,177.46579,0.0,25.0,0.0,1.0,187.16196,0.0,22.508219,0.0,1.0,197.85059,8.0,22.596052,0.0,1.0,207.7308,0.0,22.034185,0.0,1.0,218.75768,12.0,22.273106,0.0,1.0,228.13078,0.0,21.12492,0.0,1.0,239.75656,8.0,22.966877,0.0,1.0,250.26506,4.0,23.139042,0.0,1.0,261.03433,12.0,23.647133,0.0,1.0,270.83325,0.0,22.879143,0.0,2
1.0,178.91853,0.0,25.0,0.0,1.0,189.46948,8.0,22.09952,0.0,1.0,200.44385,4.0,21.53883,0.0,1.0,211.13582,8.0,21.60965,0.0,1.0,222.77309,12.0,23.188223,0.0,1.0,234.31056,8.0,23.175634,0.0,1.0,245.08078,8.0,23.148724,0.0,1.0,255.51755,8.0,23.590359,0.0,1.0,265.78723,8.0,23.863413,0.0,1.0,275.26974,0.0,21.642817,0.0,2
1.0,175.55986,0.0,25.0,0.0,1.0,187.02371,8.0,23.908669,0.0,1.0,198.06194,12.0,23.17405,0.0,1.0,209.38135,8.0,22.340462,0.0,1.0,220.2375,4.0,23.932886,0.0,1.0,230.92293,8.0,23.93773,0.0,1.0,242.15193,12.0,21.881865,0.0,1.0,251.70422,8.0,21.446896,0.0,1.0,261.8077,8.0,21.368456,0.0,1.0,270.89847,8.0,21.031233,0.0,2
1.0,180.10983,12.0,25.0,0.0,1.0,190.6708,8.0,21.235796,0.0,1.0,200.99947,0.0,21.942276,0.0,1.0,210.56258,4.0,21.948492,0.0,1.0,221.34871,12.0,21.057348,0.0,1.0,232.95688,4.0,23.804777,0.0,1.0,244.3571,8.0,23.538494,0.0,1.0,255.74738,4.0,22.20809,0.0,1.0,265.48184,0.0,22.33197,0.0,1.0,275.57965,12.0,21.34454,0.0,0
1.0,177.21962,4.0,25.0,0.0,1.0,187.80424,12.0,21.875948,0.0,1.0,199.19365,4.0,23.63879,0.0,1.0,210.18114,8.0,23.625988,0.0,1.0,220.61427,4.0,21.910818,0.0,1.0,231.57925,8.0,21.8055,0.0,1.0,242.18906,0.0,23.26986,0.0,1.0,253.56332,0.0,22.589924,0.0,1.0,264.32632,12.0,22.714195,0.0,1.0,275.6858,0.0,23.170713,0.0,0
1.0,182.60765,8.0,25.0,0.0,1.0,192.23679,12.0,22.412804,0.0,1.0,202.88641,0.0,22.543045,0.0,1.0,213.76825,4.0,21.96433,0.0,1.0,224.12532,12.0,22.028347,0.0,1.0,235.01443,8.0,23.873652,0.0,1.0,245.98373,0.0,22.207928,0.0,1.0,256.93726,12.0,22.247833,0.0,1.0,267.67584,8.0,23.798311,0.0,1.0,278.64862,4.0,23.90993,0.0,0
1.0,180.12347,4.0,25.0,0.0,1.0,190.70177,8.0,21.250292,0.0,1.0,201.19168,12.0,23.10501,0.0,1.0,212.11871,0.0,23.555399,0.0,1.0,223.50935,0.0,23.099937,0.0,1.0,233.88466,4.0,23.34644,0.0,1.0,244.1948,0.0,23.301544,0.0,1.0,254.67966,4.0,21.798014,0.0,1.0,264.0151,4.0,21.480286,0.0,1.0,274.33224,0.0,21.67918,0.0,0
1.0,178.85583,8.0,25.0,0.0,1.0,190.42593,8.0,22.98375,0.0,1.0,201.02051,12.0,21.888515,0.0,1.0,210.77036,12.0,22.034615,0.0,1.0,220.77715,0.0,22.768353,0.0,1.0,230.60312,4.0,23.3742,0.0,1.0,242.23773,12.0,23.282549,0.0,1.0,252.94637,12.0,22.511917,0.0,1.0,262.2914,0.0,21.545542,0.0,1.0,273.47424,4.0,21.565111,0.0,0
1.0,181.67949,0.0,25.0,0.0,1.0,191.55508,0.0,21.992567,0.0,1.0,202.93196,0.0,23.896769,0.0,1.0,214.16466,4.0,23.028923,0.0,1.0,224.91035,8.0,22.669394,0.0,1.0,234.57288,8.0,22.142656,0.0,1.0,244.44838,8.0,22.217285,0.0,1.0,255.48207,4.0,22.434206,0.0,1.0,265.47894,8.0,22.871254,0.0,1.0,276.5066,4.0,23.182816,0.0,2
1.0,176.31812,12.0,25.0,0.0,1.0,186.70724,8.0,21.1932,0.0,1.0,197.53766,8.0,23.395493,0.0,1.0,207.8746,0.0,21.262224,0.0,1.0,217.10854,0.0,21.012062,0.0,1.0,226.50903,12.0,22.421028,0.0,1.0,236.73622,0.0,21.530582,0.0,1.0,246.91428,0.0,21.273457,0.0,1.0,257.47186,0.0,23.213116,0.0,1.0,267.9054,0.0,22.20946,0.0,0
1.0,176.93628,4.0,25.0,0.0,1.0,187.55077,4.0,23.379257,0.0,1.0,197.60838,12.0,21.6957,0.0,1.0,208.73596,12.0,22.88517,0.0,1.0,218.93011,0.0,21.570498,0.0,1.0,228.53804,12.0,22.494156,0.0,1.0,238.57343,4.0,23.226074,0.0,1.0,249.91238,4.0,22.174839,0.0,1.0,259.8151,8.0,22.136765,0.0,1.0,268.9431,8.0,21.034231,0.0,0
1.0,177.3871,8.0,25.0,0.0,1.0,187.8561,0.0,21.421337,0.0,1.0,198.71358,8.0,22.307014,0.0,1.0,209.89804,12.0,23.97011,0.0,1.0,220.92754,0.0,21.946064,0.0,1.0,230.74513,8.0,22.822712,0.0,1.0,241.1164,12.0,22.62246,0.0,1.0,252.12035,0.0,22.193155,0.0,1.0,263.42896,12.0,23.144253,0.0,1.0,273.25522,12.0,23.890436,0.0,0
1.0,178.23381,4.0,25.0,0.0,1.0,189.07996,0.0,23.734726,0.0,1.0,198.97905,8.0,23.55854,0.0,1.0,208.61334,0.0,21.525602,0.0,1.0,219.58987,8.0,21.698355,0.0,1.0,229.09117,4.0,22.61059,0.0,1.0,239.26956,8.0,23.238928,0.0,1.0,250.15648,4.0,21.451107,0.0,1.0,261.39648,12.0,23.863012,0.0,1.0,270.75162,12.0,21.15222,0.0,0
1.0,181.52911,4.0,25.0,0.0,1.0,191.65044,12.0,23.069912,0.0,1.0,201.03743,4.0,21.506578,0.0,1.0,211.46045,4.0,21.415741,0.0,1.0,221.02039,4.0,22.153448,0.0,1.0,230.96603,12.0,21.868275,0.0,1.0,241.41284,4.0,23.364122,0.0,1.0,251.72707,8.0,21.127666,0.0,1.0,262.6984,4.0,22.11194,0.0,1.0,273.18427,8.0,23.962639,0.0,0
1.0,182.95201,0.0,25.0,0.0,1.0,192.89789,12.0,21.257362,0.0,1.0,202.27698,8.0,21.19363,0.0,1.0,212.52438,0.0,22.22609,0.0,1.0,222.35033,12.0,22.854822,0.0,1.0,233.84401,0.0,23.023705,0.0,1.0,243.31792,8.0,22.322052,0.0,1.0,252.83539,0.0,21.368505,0.0,1.0,263.29883,4.0,23.334064,0.0,1.0,274.3043,8.0,22.795506,0.0,2
1.0,177.32384,8.0,25.0,0.0,1.0,188.0147,0.0,21.739412,0.0,1.0,198.61565,8.0,23.165668,0.0,1.0,210.24425,4.0,23.401823,0.0,1.0,221.11592,0.0,21.06653,0.0,1.0,231.32375,12.0,21.973646,0.0,1.0,240.83145,8.0,22.039864,0.0,1.0,251.40569,0.0,22.65645,0.0,1.0,261.4893,8.0,23.386389,0.0,1.0,272.002,4.0,23.04192,0.0,0
1.0,177.69109,0.0,25.0,0.0,1.0,188.79875,8.0,23.975798,0.0,1.0,200.01297,8.0,23.423872,0.0,1.0,209.82484,8.0,23.173626,0.0,1.0,220.03456,8.0,23.68246,0.0,1.0,229.16711,4.0,21.322327,0.0,1.0,239.27843,0.0,22.644272,0.0,1.0,248.56401,0.0,21.72854,0.0,1.0,258.45752,8.0,22.761467,0.0,1.0,268.77866,12.0,21.05677,0.0,2
1.0,177.17558,4.0,25.0,0.0,1.0,187.11661,12.0,23.334234,0.0,1.0,196.85481,12.0,21.431885,0.0,1.0,206.80782,12.0,23.696203,0.0,1.0,218.56036,8.0,23.40815,0.0,1.0,229.91968,4.0,23.457642,0.0,1.0,241.66782,8.0,23.981812,0.0,1.0,253.495,8.0,23.966812,0.0,1.0,263.28186,4.0,23.12296,0.0,1.0,274.9753,4.0,23.930716,0.0,0
1.0,175.0979,8.0,25.0,0.0,1.0,186.0447,0.0,22.022785,0.0,1.0,197.04347,12.0,22.806898,0.0,1.0,208.64842,8.0,22.846846,0.0,1.0,219.14667,0.0,21.704819,0.0,1.0,230.3592,12.0,22.081768,0.0,1.0,239.97003,12.0,21.688911,0.0,1.0,251.11319,8.0,23.080097,0.0,1.0,262.0218,0.0,21.696417,0.0,1.0,271.9217,4.0,21.670605,0.0,0
1.0,178.40546,8.0,25.0,0.0,1.0,188.4838,8.0,21.294872,0.0,1.0,199.9474,4.0,23.918222,0.0,1.0,211.36198,8.0,22.501926,0.0,1.0,222.57513,0.0,22.158371,0.0,1.0,233.75342,8.0,21.607323,0.0,1.0,243.0735,0.0,21.461771,0.0,1.0,253.88063,4.0,21.375729,0.0,1.0,263.69705,4.0,23.248537,0.0,1.0,274.02106,4.0,22.926672,0.0,0
1.0,177.43388,4.0,25.0,0.0,1.0,187.67604,4.0,23.46988,0.0,1.0,197.68808,12.0,21.119211,0.0,1.0,207.70479,4.0,23.048166,0.0,1.0,218.69267,0.0,21.707916,0.0,1.0,229.48196,12.0,21.153872,0.0,1.0,239.47243,8.0,21.653849,0.0,1.0,250.44896,8.0,22.419794,0.0,1.0,261.5716,8.0,23.594927,0.0,1.0,271.25156,4.0,22.400166,0.0,0
1.0,177.3153,4.0,25.0,0.0,1.0,188.42375,0.0,22.968483,0.0,1.0,198.589,4.0,21.535107,0.0,1.0,209.40814,4.0,22.21865,0.0,1.0,218.98222,0.0,22.230646,0.0,1.0,228.8961,12.0,23.816328,0.0,1.0,238.77936,0.0,21.315338,0.0,1.0,249.86992,0.0,22.004593,0.0,1.0,259.95245,4.0,22.219446,0.0,1.0,270.45786,0.0,21.15282,0.0,0
1.0,183.39449,4.0,25.0,0.0,1.0,193.62404,0.0,21.270132,0.0,1.0,203.21378,12.0,22.810568,0.0,1.0,213.54752,0.0,22.58194,0.0,1.0,224.3754,0.0,22.638334,0.0,1.0,234.00209,8.0,22.854433,0.0,1.0,243.99513,0.0,21.22286,0.0,1.0,253.85007,4.0,23.2776,0.0,1.0,264.5633,4.0,21.924843,0.0,1.0,275.2574,12.0,21.043995,0.0,0
1.0,175.42215,8.0,25.0,0.0,1.0,186.87633,0.0,22.410349,0.0,1.0,196.44026,4.0,22.996801,0.0,1.0,208.011,4.0,23.16116,0.0,1.0,217.2214,4.0,21.15178,0.0,1.0,226.31647,0.0,21.25105,0.0,1.0,236.14471,12.0,22.675257,0.0,1.0,246.2959,4.0,21.886953,0.0,1.0,256.43936,12.0,22.553509,0.0,1.0,267.084,8.0,21.78876,0.0,0
1.0,175.37111,4.0,25.0,0.0,1.0,187.1429,4.0,23.693743,0.0,1.0,198.8041,8.0,23.56913,0.0,1.0,208.83438,0.0,22.306627,0.0,1.0,219.77437,4.0,22.988693,0.0,1.0,230.47308,4.0,21.460526,0.0,1.0,240.68211,8.0,23.261257,0.0,1.0,252.08054,8.0,23.566656,0.0,1.0,262.86618,0.0,22.943018,0.0,1.0,273.41495,4.0,22.286667,0.0,0
1.0,175.85826,8.0,25.0,0.0,1.0,185.37541,8.0,22.165483,0.0,1.0,194.6199,12.0,21.155994,0.0,1.0,204.77814,0.0,21.984945,0.0,1.0,215.18091,4.0,21.445887,0.0,1.0,226.83324,0.0,23.845137,0.0,1.0,237.86432,8.0,21.133444,0.0,1.0,247.91075,0.0,23.698853,0.0,1.0,258.27847,8.0,21.478083,0.0,1.0,269.02362,0.0,21.498508,0.0,0
1.0,176.41545,12.0,25.0,0.0,1.0,186.15623,12.0,22.070295,0.0,1.0,196.93808,4.0,23.773418,0.0,1.0,207.28352,4.0,22.565117,0.0,1.0,217.80173,8.0,21.263542,0.0,1.0,228.80132,0.0,22.2272,0.0,1.0,240.54198,12.0,23.862173,0.0,1.0,251.70578,8.0,23.716312,0.0,1.0,262.05054,4.0,22.572826,0.0,1.0,272.1168,4.0,23.860865,0.0,0
1.0,183.61864,4.0,25.0,0.0,1.0,194.45059,8.0,23.300068,0.0,1.0,204.39252,0.0,23.321383,0.0,1.0,215.73882,8.0,23.401518,0.0,1.0,226.926,0.0,23.464336,0.0,1.0,237.35904,8.0,21.205265,0.0,1.0,247.85783,8.0,23.265903,0.0,1.0,257.34256,8.0,21.146437,0.0,1.0,268.62576,0.0,23.060123,0.0,1.0,279.5118,0.0,22.071304,0.0,0
1.0,178.70407,12.0,25.0,0.0,1.0,188.63463,8.0,22.346361,0.0,1.0,198.63959,4.0,22.298567,0.0,1.0,208.29749,4.0,23.103504,0.0,1.0,219.96638,8.0,22.993017,0.0,1.0,229.27347,0.0,21.823948,0.0,1.0,240.30841,4.0,23.105978,0.0,1.0,250.0332,0.0,22.507973,0.0,1.0,260.0711,4.0,21.406805,0.0,1.0,271.22583,4.0,23.91996,0.0,0
1.0,181.52422,0.0,25.0,0.0,1.0,192.75018,4.0,23.092287,0.0,1.0,203.4704,12.0,21.67932,0.0,1.0,215.25514,8.0,23.736374,0.0,1.0,226.2448,4.0,23.792564,0.0,1.0,236.36357,4.0,23.983007,0.0,1.0,246.99321,12.0,22.319544,0.0,1.0,256.8997,0.0,21.138248,0.0,1.0,266.51294,12.0,22.158518,0.0,1.0,277.81534,4.0,23.934267,0.0,2
1.0,180.87173,4.0,25.0,0.0,1.0,191.12335,12.0,21.583511,0.0,1.0,202.61407,12.0,22.773003,0.0,1.0,212.2145,8.0,22.23455,0.0,1.0,222.2971,4.0,23.271595,0.0,1.0,232.39096,0.0,22.5555,0.0,1.0,243.09595,12.0,23.401434,0.0,1.0,252.6497,8.0,21.812222,0.0,1.0,263.49106,4.0,23.659145,0.0,1.0,273.55682,12.0,21.634497,0.0,0
1.0,175.37038,4.0,25.0,0.0,1.0,187.1734,0.0,23.6382,0.0,1.0,198.43408,4.0,23.223204,0.0,1.0,208.70132,4.0,22.63653,0.0,1.0,219.34334,4.0,22.3497,0.0,1.0,228.89017,0.0,21.938555,0.0,1.0,239.22084,4.0,23.67717,0.0,1.0,249.17018,4.0,21.588984,0.0,1.0,259.46683,12.0,22.271559,0.0,1.0,269.58682,4.0,23.32873,0.0,2
1.0,178.3809,12.0,25.0,0.0,1.0,188.50882,8.0,22.768843,0.0,1.0,199.45662,0.0,23.558773,0.0,1.0,209.36345,12.0,21.621084,0.0,1.0,220.2655,0.0,22.959267,0.0,1.0,231.34561,4.0,22.334423,0.0,1.0,240.70842,0.0,21.905039,0.0,1.0,250.86913,0.0,21.833641,0.0,1.0,261.84497,12.0,23.320543,0.0,1.0,272.08624,4.0,23.199072,0.0,0
1.0,175.7396,12.0,25.0,0.0,1.0,187.2796,8.0,22.928299,0.0,1.0,199.12411,4.0,23.553576,0.0,1.0,210.08878,12.0,21.586014,0.0,1.0,220.24568,8.0,23.55989,0.0,1.0,230.0997,8.0,22.038277,0.0,1.0,240.87083,4.0,22.328722,0.0,1.0,250.50705,0.0,22.666622,0.0,1.0,261.14563,0.0,21.63369,0.0,1.0,272.29514,0.0,21.557974,0.0,0
1.0,182.37984,8.0,25.0,0.0,1.0,192.7771,4.0,22.319578,0.0,1.0,203.14272,12.0,23.932302,0.0,1.0,213.51376,4.0,22.78815,0.0,1.0,223.91711,4.0,22.442814,0.0,1.0,234.5832,0.0,23.934202,0.0,1.0,244.26167,8.0,21.373043,0.0,1.0,254.40335,12.0,21.695995,0.0,1.0,264.3192,0.0,23.63579,0.0,1.0,274.6651,0.0,21.239271,0.0,0
1.0,175.66745,0.0,25.0,0.0,1.0,184.82,0.0,21.023159,0.0,1.0,194.78831,0.0,21.855837,0.0,1.0,206.52092,12.0,23.589802,0.0,1.0,216.56813,0.0,21.333534,0.0,1.0,226.35553,0.0,21.863403,0.0,1.0,236.45886,4.0,22.602243,0.0,1.0,246.57431,0.0,21.012115,0.0,1.0,256.5747,8.0,23.29866,0.0,1.0,267.15128,4.0,22.69849,0.0,2
1.0,177.77824,8.0,25.0,0.0,1.0,187.45491,12.0,21.54695,0.0,1.0,199.07321,8.0,23.573814,0.0,1.0,208.7821,0.0,22.780743,0.0,1.0,219.35156,0.0,21.976412,0.0,1.0,229.76393,0.0,21.081318,0.0,1.0,239.7151,12.0,21.739185,0.0,1.0,250.81224,8.0,22.394482,0.0,1.0,260.5762,4.0,23.066202,0.0,1.0,270.84937,0.0,21.11122,0.0,0
1.0,180.33997,12.0,25.0,0.0,1.0,190.15106,8.0,22.514816,0.0,1.0,200.5941,8.0,21.319674,0.0,1.0,210.39737,0.0,22.993528,0.0,1.0,220.57089,12.0,21.933416,0.0,1.0,232.31192,12.0,23.733833,0.0,1.0,241.71341,4.0,22.198809,0.0,1.0,252.56795,8.0,22.69211,0.0,1.0,263.69415,0.0,22.025003,0.0,1.0,274.6202,4.0,21.91781,0.0,0
1.0,183.37827,12.0,25.0,0.0,1.0,193.57976,12.0,21.960583,0.0,1.0,204.05237,8.0,22.358997,0.0,1.0,215.30743,8.0,22.461382,0.0,1.0,225.18881,12.0,23.71356,0.0,1.0,234.68109,0.0,21.152021,0.0,1.0,244.47011,12.0,22.393112,0.0,1.0,255.6921,8.0,22.150316,0.0,1.0,267.08112,0.0,22.84845,0.0,1.0,277.04395,4.0,21.103392,0.0,0
1.0,177.45811,0.0,25.0,0.0,1.0,187.66333,4.0,22.426723,0.0,1.0,198.79025,0.0,22.586891,0.0,1.0,208.97968,0.0,23.72424,0.0,1.0,219.26085,8.0,23.02917,0.0,1.0,230.5645,0.0,22.07463,0.0,1.0,241.14055,12.0,21.161743,0.0,1.0,252.19284,8.0,23.1869,0.0,1.0,262.86942,4.0,22.925076,0.0,1.0,274.1888,4.0,22.255587,0.0,2
1.0,183.13838,8.0,25.0,0.0,1.0,194.69643,12.0,22.826931,0.0,1.0,205.35405,8.0,21.669584,0.0,1.0,215.37122,12.0,22.60885,0.0,1.0,226.59178,12.0,21.717571,0.0,1.0,236.53262,0.0,21.126194,0.0,1.0,246.38469,8.0,22.758127,0.0,1.0,257.42337,12.0,23.02099,0.0,1.0,268.1109,4.0,22.036997,0.0,1.0,279.03543,8.0,22.237432,0.0,0
1.0,179.28584,0.0,25.0,0.0,1.0,190.10136,4.0,21.526438,0.0,1.0,199.70282,0.0,22.488842,0.0,1.0,210.47063,12.0,21.769089,0.0,1.0,221.18802,4.0,22.786732,0.0,1.0,232.12126,8.0,22.504772,0.0,1.0,242.12965,8.0,23.831964,0.0,1.0,252.45999,12.0,22.251205,0.0,1.0,263.14865,8.0,21.110395,0.0,1.0,274.08752,0.0,23.5254,0.0,2
1.0,183.73405,8.0,25.0,0.0,1.0,194.83765,12.0,22.788445,0.0,1.0,206.35803,12.0,22.932745,0.0,1.0,217.07304,8.0,22.844303,0.0,1.0,227.48735,8.0,23.072145,0.0,1.0,238.39752,0.0,21.435179,0.0,1.0,249.64874,0.0,23.668566,0.0,1.0,260.01587,0.0,21.928743,0.0,1.0,270.7885,12.0,22.869734,0.0,1.0,280.00787,8.0,21.104742,0.0,0
1.0,176.50229,12.0,25.0,0.0,1.0,187.90504,12.0,22.820105,0.0,1.0,198.12483,0.0,22.08871,0.0,1.0,209.24777,4.0,22.65774,0.0,1.0,219.91315,8.0,21.714506,0.0,1.0,230.18886,8.0,22.084812,0.0,1.0,240.53943,12.0,21.503736,0.0,1.0,250.37985,8.0,21.524258,0.0,1.0,261.48975,0.0,23.505379,0.0,1.0,271.19397,0.0,22.308973,0.0,0
1.0,183.24136,12.0,25.0,0.0,1.0,194.0772,8.0,21.615553,0.0,1.0,204.44456,12.0,23.079523,0.0,1.0,214.99297,12.0,23.406103,0.0,1.0,224.62285,12.0,23.131025,0.0,1.0,235.79259,4.0,22.612265,0.0,1.0,246.68854,4.0,22.883463,0.0,1.0,258.34134,12.0,23.108187,0.0,1.0,268.16586,8.0,22.265554,0.0,1.0,279.10468,4.0,22.17007,0.0,0
1.0,179.794,12.0,25.0,0.0,1.0,190.19415,12.0,23.261637,0.0,1.0,201.62784,8.0,23.664978,0.0,1.0,211.41187,4.0,22.488068,0.0,1.0,220.78082,4.0,21.567226,0.0,1.0,231.39484,4.0,23.332998,0.0,1.0,243.20935,8.0,23.818851,0.0,1.0,253.25682,8.0,21.93632,0.0,1.0,262.98645,0.0,23.151226,0.0,1.0,273.99597,12.0,22.62183,0.0,0
1.0,177.31665,8.0,25.0,0.0,1.0,188.98178,0.0,23.951527,0.0,1.0,200.04593,8.0,21.297947,0.0,1.0,211.04585,12.0,22.457436,0.0,1.0,221.89731,4.0,21.133486,0.0,1.0,232.26605,12.0,22.828966,0.0,1.0,242.37363,4.0,23.345839,0.0,1.0,252.75114,4.0,21.268192,0.0,1.0,263.53928,4.0,21.115686,0.0,1.0,273.34998,8.0,23.69009,0.0,0
1.0,178.22069,8.0,25.0,0.0,1.0,189.47813,12.0,21.9773,0.0,1.0,200.15991,12.0,21.354458,0.0,1.0,211.06097,8.0,23.117142,0.0,1.0,220.58405,8.0,21.224905,0.0,1.0,230.32465,8.0,21.949127,0.0,1.0,240.05621,12.0,21.016317,0.0,1.0,251.12509,4.0,23.149122,0.0,1.0,262.3599,12.0,22.396084,0.0,1.0,271.9383,4.0,22.301428,0.0,0
1.0,176.9661,4.0,25.0,0.0,1.0,188.22778,4.0,22.677824,0.0,1.0,198.44691,8.0,22.386347,0.0,1.0,208.18996,8.0,23.322536,0.0,1.0,218.66928,4.0,21.045868,0.0,1.0,230.02715,8.0,23.169472,0.0,1.0,239.8344,4.0,21.52428,0.0,1.0,250.41815,0.0,23.466581,0.0,1.0,261.43726,0.0,21.367418,0.0,1.0,272.43533,12.0,21.829609,0.0,0
1.0,180.97319,4.0,25.0,0.0,1.0,190.10175,8.0,21.226002,0.0,1.0,199.97084,12.0,22.674147,0.0,1.0,209.92484,8.0,22.803322,0.0,1.0,219.67372,0.0,23.250248,0.0,1.0,230.32298,0.0,22.451195,0.0,1.0,240.6402,0.0,23.70149,0.0,1.0,250.64659,0.0,22.276394,0.0,1.0,262.22446,8.0,23.870468,0.0,1.0,272.72464,0.0,21.6684,0.0,0
1.0,176.43193,12.0,25.0,0.0,1.0,186.48792,0.0,23.831604,0.0,1.0,197.5999,4.0,21.755774,0.0,1.0,207.6449,12.0,22.013659,0.0,1.0,218.70775,4.0,22.148691,0.0,1.0,229.91896,0.0,22.140621,0.0,1.0,241.46257,8.0,23.574677,0.0,1.0,251.64032,0.0,21.282934,0.0,1.0,261.01456,0.0,21.05919,0.0,1.0,271.01935,4.0,22.416468,0.0,0
