vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,action
3.0,0.0,0.0,22.68588,10000.0,0.0,-1.9089220000000005,10000.0,0.0,4.0,0.0
4.0,1.0,0.0,10.549019999999985,61.45558,0.0,-2.713139999999999,-3.82011,0.0,1.0,0.0
1.0,1.0,0.0,19.85844,94.55535999999998,0.0,-3.3806900000000013,-2.480867,0.0,1.0,0.0
1.0,3.0,0.0,21.04950000000008,16.093899999999962,0.0,-1.7095599999999995,-2.6770429999999976,0.0,4.0,0.0
4.0,1.0,0.0,9.901260000000008,81.65058000000002,0.0,-1.1505699999999983,-1.0569740000000003,0.0,1.0,0.0
1.0,2.0,3.0,13.75870000000009,17.577369999999974,8.484000000000037,-6.305240000000001,-5.675270000000001,-7.709112000000001,3.0,0.0
2.0,2.0,0.0,19.76490000000001,19.844250000000105,0.0,-1.1098350000000003,-1.8400580000000024,0.0,1.0,0.0
4.0,0.0,0.0,10.163280000000016,10000.0,0.0,-3.1306800000000017,10000.0,0.0,1.0,0.0
3.0,3.0,0.0,9.583339999999993,29.39624000000001,0.0,-3.7528630000000014,-2.280054,0.0,1.0,0.0
1.0,0.0,0.0,62.19417999999999,10000.0,0.0,-3.5318970000000007,10000.0,0.0,1.0,0.0
4.0,0.0,3.0,9.963369999999998,10000.0,20.82249999999999,-2.056303,10000.0,-2.316689,4.0,0.0
5.0,1.0,0.0,11.070390000000003,21.500699999999995,0.0,-1.0762329999999984,-1.0896100000000004,0.0,1.0,0.0
4.0,1.0,0.0,11.379170000000016,72.93048000000002,0.0,-2.040897000000001,-1.050663,0.0,2.0,0.0
2.0,0.0,0.0,21.06904,10000.0,0.0,-2.1465700000000005,10000.0,0.0,1.0,0.0
4.0,0.0,0.0,20.570550000000026,10000.0,0.0,-2.74345,10000.0,0.0,4.0,0.0
3.0,1.0,0.0,9.977319999999992,39.385129999999975,0.0,-2.6045930000000013,-3.027049999999999,0.0,1.0,0.0
1.0,2.0,1.0,37.45889999999997,15.61999000000003,1.9374300000000064,-1.6520919999999997,-3.4656720000000014,-1.9455519999999995,4.0,0.0
3.0,0.0,0.0,42.889069999999975,10000.0,0.0,-1.8426760000000009,10000.0,0.0,0.0,0.0
2.0,0.0,0.0,10.389110000000016,10000.0,0.0,-3.6481150000000007,10000.0,0.0,1.0,0.0
6.0,1.0,0.0,10.03779,31.838149999999985,0.0,-1.450137999999999,-2.13345,0.0,4.0,0.0
3.0,2.0,0.0,10.116899999999989,41.10142999999999,0.0,-1.6485060000000011,-3.244236000000001,0.0,1.0,0.0
4.0,0.0,2.0,21.96934999999999,10000.0,54.28349,-2.3456629999999983,10000.0,-3.0539510000000014,4.0,0.0
5.0,0.0,0.0,19.62607,10000.0,0.0,-3.7831100000000006,10000.0,0.0,4.0,0.0
2.0,2.0,3.0,72.26175999999998,30.811279999999982,9.996579999999994,-3.930328,-2.872221,-2.807825000000001,4.0,0.0
3.0,0.0,0.0,10.570360000000022,10000.0,0.0,-3.97289,10000.0,0.0,1.0,0.0
2.0,1.0,0.0,21.543260000000004,63.05935,0.0,-1.400074,-1.951633000000001,0.0,4.0,0.0
6.0,0.0,1.0,29.15527,10000.0,10.09399000000002,-2.7094859999999983,10000.0,-3.4282049999999984,4.0,0.0
2.0,0.0,3.0,11.534590000000009,10000.0,21.32570000000001,-1.9514260000000008,10000.0,-1.4434569999999989,1.0,0.0
3.0,0.0,0.0,11.1344,10000.0,0.0,-2.93066,10000.0,0.0,4.0,0.0
1.0,3.0,0.0,50.06064000000004,22.34630000000004,0.0,-1.6352060000000002,-4.999984,0.0,4.0,0.0
4.0,0.0,2.0,32.25931,10000.0,21.801519999999982,-3.338465,10000.0,-2.903300999999999,1.0,0.0
4.0,3.0,0.0,11.785560000000004,23.327019999999976,0.0,-1.247050999999999,-2.2615620000000014,0.0,4.0,0.0
3.0,0.0,0.0,21.19483,10000.0,0.0,-1.6641790000000007,10000.0,0.0,1.0,0.0
4.0,0.0,2.0,9.203519999999996,10000.0,19.44190999999998,-3.4315099999999994,10000.0,-3.736920000000002,4.0,0.0
1.0,0.0,6.0,41.093800000000016,10000.0,10.949280000000016,-2.269912999999999,10000.0,-3.0131440000000005,1.0,0.0
4.0,0.0,0.0,19.842190000000016,10000.0,0.0,-1.9820439999999984,10000.0,0.0,1.0,0.0
3.0,0.0,0.0,11.378140000000002,10000.0,0.0,-1.6635649999999984,10000.0,0.0,4.0,0.0
3.0,0.0,0.0,9.949659999999994,10000.0,0.0,-3.43834,10000.0,0.0,1.0,0.0
4.0,1.0,0.0,19.799939999999992,30.31187,0.0,-1.4617749999999994,-3.1781919999999992,0.0,4.0,0.0
3.0,3.0,0.0,18.411939999999987,28.652179999999987,0.0,-4.236395999999999,-4.971539,0.0,4.0,0.0
3.0,1.0,3.0,10.171429999999988,53.21115,41.763000000000005,-1.4343010000000014,-1.0889419999999994,-3.4446410000000007,1.0,0.0
2.0,3.0,1.0,22.830359999999928,8.238839999999982,39.17858999999999,-1.586271,-1.8323609999999988,-4.836986,3.0,0.0
2.0,2.0,0.0,9.6935,73.47820999999999,0.0,-2.9359910000000013,-1.7231500000000004,0.0,1.0,0.0
3.0,0.0,0.0,22.780639999999977,10000.0,0.0,-1.866741000000001,10000.0,0.0,4.0,0.0
4.0,2.0,0.0,10.57523999999998,42.05391,0.0,-1.7060780000000015,-2.60736,0.0,4.0,0.0
2.0,1.0,0.0,10.512040000000011,87.39716999999999,0.0,-1.902922,-2.941412,0.0,4.0,0.0
4.0,2.0,0.0,10.740859999999998,84.29010000000002,0.0,-2.970257,-3.0483249999999984,0.0,4.0,0.0
1.0,3.0,0.0,9.795089999999988,41.60806,0.0,-2.417624,-1.1629660000000008,0.0,2.0,0.0
2.0,3.0,0.0,9.1438,52.45038,0.0,-3.88842,-3.7754629999999993,0.0,1.0,0.0
3.0,2.0,2.0,11.098209999999996,12.56698,20.38971000000004,-4.881350000000001,2.738074000000001,1.7430969999999988,1.0,0.0
4.0,0.0,0.0,9.275360000000006,10000.0,0.0,-3.865196000000001,10000.0,0.0,4.0,0.0
4.0,0.0,0.0,42.968440000000015,10000.0,0.0,-3.402643000000001,10000.0,0.0,0.0,0.0
3.0,2.0,0.0,10.765929999999996,64.56057999999999,0.0,-1.4443969999999986,-2.50948,0.0,4.0,0.0
3.0,4.0,0.0,11.508769999999998,23.27391,0.0,-1.812142999999999,-1.551317000000001,0.0,1.0,0.0
4.0,1.0,0.0,11.13275999999999,31.00529,0.0,-1.684861999999999,-2.4661539999999995,0.0,4.0,0.0
3.0,1.0,0.0,20.08211,82.41599,0.0,-1.0488110000000006,-2.6796170000000004,0.0,1.0,0.0
4.0,1.0,0.0,10.302510000000012,42.03298000000001,0.0,-3.864082,-2.6677630000000008,0.0,4.0,0.0
2.0,0.0,0.0,10.521199999999991,10000.0,0.0,-3.663260999999999,10000.0,0.0,1.0,0.0
3.0,2.0,0.0,9.71880999999999,40.86852999999999,0.0,-2.0447859999999984,-1.757356999999999,0.0,4.0,0.0
3.0,0.0,0.0,21.04025000000001,10000.0,0.0,-2.148523000000001,10000.0,0.0,1.0,0.0
2.0,3.0,0.0,7.770999999999958,13.584100000000037,0.0,0.3846659999999993,-0.4220550000000003,0.0,4.0,0.0
3.0,0.0,0.0,20.755749999999978,10000.0,0.0,-3.2709560000000018,10000.0,0.0,1.0,0.0
1.0,3.0,0.0,17.968540000000075,5.317840000000047,0.0,2.5161440000000006,1.796482000000001,0.0,1.0,0.0
4.0,1.0,0.0,20.91126,75.6577,0.0,-1.1128140000000002,-1.41995,0.0,4.0,0.0
3.0,3.0,0.0,10.41655,21.13456,0.0,-3.782402000000001,-3.729932999999999,0.0,1.0,0.0
1.0,2.0,0.0,45.78674000000001,13.075800000000072,0.0,-2.518369,-0.8619279999999989,0.0,1.0,0.0
3.0,2.0,2.0,20.300749999999997,14.283990000000015,26.10897999999997,-7.802258,-1.5950509999999998,1.171018,4.0,0.0
1.0,3.0,2.0,16.284149999999954,9.181519999999978,26.104799999999955,2.848386999999999,1.587703999999999,3.305005999999999,1.0,0.0
2.0,3.0,0.0,9.05610999999999,29.639189999999985,0.0,-0.37941,-1.3143700000000005,0.0,4.0,0.0
2.0,4.0,0.0,32.55301,21.825060000000008,0.0,-1.708862,-1.73658,0.0,3.0,0.0
2.0,2.0,0.0,17.070010000000025,12.25312000000008,0.0,-3.106848000000003,-3.574810000000003,0.0,1.0,0.0
3.0,0.0,0.0,10.774749999999983,10000.0,0.0,-3.339269999999999,10000.0,0.0,4.0,0.0
2.0,3.0,0.0,9.746410000000026,28.849440000000016,0.0,-0.374137000000001,-3.3333000000000013,0.0,4.0,0.0
1.0,2.0,0.0,9.76282999999998,49.1661,0.0,0.8623200000000004,-1.83465,0.0,4.0,0.0
2.0,2.0,3.0,17.277099999999905,9.582740000000058,2.621699999999919,-2.609977999999998,-0.8597549999999998,-2.7231999999999985,3.0,0.0
2.0,3.0,0.0,13.83529999999996,17.1961,0.0,0.6484260000000006,0.6531690000000019,0.0,1.0,0.0
1.0,2.0,0.0,16.139170000000036,18.078199999999924,0.0,-9.077338999999998,-9.433771,0.0,1.0,0.0
3.0,3.0,0.0,9.687270000000012,40.339860000000016,0.0,-2.5118730000000014,-1.9902610000000005,0.0,1.0,0.0
4.0,1.0,0.0,10.969729999999998,32.787800000000004,0.0,-2.5534740000000014,-1.8172099999999995,0.0,1.0,0.0
2.0,1.0,0.0,13.869410000000016,13.980500000000006,0.0,-2.0696309999999998,6.442155000000001,0.0,4.0,0.0
2.0,0.0,0.0,11.103090000000009,10000.0,0.0,-2.7017650000000017,10000.0,0.0,1.0,0.0
2.0,0.0,4.0,11.25112999999999,10000.0,22.27563999999998,-1.3944299999999998,10000.0,-2.528355000000001,1.0,0.0
2.0,1.0,0.0,10.380380000000002,40.94525999999999,0.0,-2.8751089999999984,-1.5048700000000004,0.0,1.0,0.0
4.0,2.0,0.0,11.81511999999998,21.63682,0.0,-1.1314349999999995,-1.3491570000000015,0.0,1.0,0.0
2.0,0.0,0.0,11.157320000000029,10000.0,0.0,-3.522445999999998,10000.0,0.0,4.0,0.0
2.0,2.0,0.0,41.48112,63.38753,0.0,-3.745165,-1.8870980000000013,0.0,4.0,0.0
4.0,2.0,0.0,11.147729999999996,43.131910000000005,0.0,-1.8067260000000007,-1.805038,0.0,4.0,0.0
6.0,1.0,0.0,9.974680000000006,62.204170000000005,0.0,-1.735282999999999,-3.562925,0.0,4.0,0.0
2.0,1.0,0.0,20.402710000000013,83.70992999999999,0.0,-3.166689999999999,-3.038193,0.0,1.0,0.0
2.0,2.0,0.0,25.69063999999992,16.284400000000005,0.0,2.7579770000000003,2.4004530000000024,0.0,1.0,0.0
4.0,1.0,0.0,10.013900000000008,82.72919999999999,0.0,-2.695463,-1.989329999999999,0.0,1.0,0.0
4.0,3.0,0.0,10.807409999999976,31.11362,0.0,-2.170586,-2.214113000000001,0.0,1.0,0.0
3.0,0.0,0.0,19.54549,10000.0,0.0,-1.5493009999999998,10000.0,0.0,1.0,0.0
3.0,0.0,2.0,10.157099999999986,10000.0,73.49411999999998,-3.950379999999999,10000.0,-1.863005000000001,1.0,0.0
1.0,2.0,0.0,9.678300000000007,39.97908000000001,0.0,-2.637201000000001,-2.6792930000000013,0.0,4.0,0.0
2.0,2.0,0.0,21.08238,42.79062999999999,0.0,-1.6053089999999983,-1.1774120000000003,0.0,3.0,0.0
5.0,1.0,0.0,10.559649999999976,61.63973999999999,0.0,-2.730675000000001,-2.1737670000000016,0.0,1.0,0.0
5.0,3.0,0.0,10.073139999999997,53.63743,0.0,-1.913065,-2.5188260000000007,0.0,0.0,0.0
2.0,1.0,0.0,10.17188999999999,39.689520000000016,0.0,-2.722511000000001,-3.641306,0.0,1.0,0.0
3.0,3.0,1.0,8.55780999999999,46.12932999999998,38.46584999999999,-3.709240999999999,-4.974477,0.1414019999999993,4.0,0.0
4.0,1.0,0.0,11.021010000000018,59.6412,0.0,-2.8428059999999995,-3.188623,0.0,4.0,0.0
5.0,1.0,0.0,10.281939999999992,52.74723,0.0,-1.4413550000000015,-1.6104769999999995,0.0,1.0,0.0
3.0,1.0,0.0,10.787759999999992,52.97579999999999,0.0,-1.8325560000000003,-1.5919500000000006,0.0,1.0,0.0
3.0,0.0,0.0,20.71217000000001,10000.0,0.0,-3.8005330000000015,10000.0,0.0,3.0,0.0
3.0,0.0,0.0,29.89117999999999,10000.0,0.0,-3.8043520000000015,10000.0,0.0,4.0,0.0
4.0,2.0,0.0,9.557639999999992,31.003770000000003,0.0,-3.8727100000000014,-1.0313510000000008,0.0,4.0,0.0
3.0,0.0,0.0,11.715760000000015,10000.0,0.0,-1.806562,10000.0,0.0,1.0,0.0
2.0,0.0,0.0,9.611909999999996,10000.0,0.0,-2.1142520000000005,10000.0,0.0,1.0,0.0
4.0,0.0,0.0,10.28610999999998,10000.0,0.0,-1.4088759999999994,10000.0,0.0,4.0,0.0
4.0,0.0,0.0,21.258370000000014,10000.0,0.0,-1.5508629999999997,10000.0,0.0,4.0,0.0
5.0,2.0,0.0,9.44207,61.918740000000014,0.0,-2.6156919999999992,-1.2661550000000013,0.0,1.0,0.0
5.0,0.0,0.0,22.75168,10000.0,0.0,-1.6834339999999983,10000.0,0.0,4.0,0.0
3.0,1.0,0.0,9.378809999999987,52.13120000000001,0.0,-3.467087,-1.1349750000000007,0.0,1.0,0.0
2.0,1.0,0.0,11.677140000000009,52.05012000000002,0.0,-1.5499459999999985,-3.6282159999999983,0.0,4.0,0.0
4.0,0.0,2.0,9.54898,10000.0,21.270190000000014,-3.4964070000000014,10000.0,-1.0621280000000013,1.0,0.0
2.0,2.0,3.0,15.638519999999971,6.155699999999968,2.422460000000001,-0.01905,2.5617530000000013,-4.460322999999999,3.0,0.0
3.0,1.0,0.0,9.868150000000014,95.92479,0.0,-2.076338,-1.1389919999999982,0.0,1.0,0.0
3.0,3.0,0.0,10.871659999999991,42.69704999999999,0.0,-2.697897000000001,-1.869644000000001,0.0,1.0,0.0
3.0,3.0,0.0,10.217960000000003,36.29569000000001,0.0,-0.1784069999999999,-4.671275000000001,0.0,4.0,0.0
1.0,3.0,0.0,13.239739999999983,4.753500000000031,0.0,-2.4105169999999987,-4.400955,0.0,4.0,0.0
2.0,3.0,0.0,30.367680000000007,4.677359999999965,0.0,-4.395047999999999,-3.5028109999999995,0.0,3.0,0.0
1.0,2.0,0.0,11.364450000000003,48.88927000000001,0.0,2.5313480000000013,-4.118687999999999,0.0,4.0,0.0
1.0,2.0,0.0,23.119640000000004,4.189559999999915,0.0,-1.1173459999999975,-2.170431999999998,0.0,4.0,0.0
0.0,0.0,2.0,10000.0,10000.0,20.70640000000003,10000.0,10000.0,2.0500139999999973,1.0,0.0
4.0,2.0,0.0,15.10664,38.327560000000005,0.0,-5.50305,-2.139412,0.0,1.0,0.0
2.0,2.0,0.0,8.86038000000002,25.02894000000001,0.0,0.5036510000000014,-4.015926,0.0,4.0,0.0
3.0,0.0,0.0,21.99606,10000.0,0.0,-1.059190000000001,10000.0,0.0,4.0,0.0
4.0,3.0,0.0,11.63463999999999,22.484969999999976,0.0,-1.6829530000000013,-3.169319999999999,0.0,0.0,0.0
2.0,1.0,3.0,21.40463,63.124900000000025,7.275539999999978,-2.6755770000000005,-1.256883000000002,-3.02965,1.0,0.0
3.0,0.0,0.0,41.055650000000014,10000.0,0.0,-3.88843,10000.0,0.0,1.0,0.0
4.0,2.0,0.0,10.21738000000002,20.00463000000002,0.0,-3.5081580000000017,-3.879698000000001,0.0,1.0,0.0
3.0,0.0,1.0,20.82004000000001,10000.0,71.25765000000001,-3.5897749999999995,10000.0,-3.894157,1.0,0.0
3.0,2.0,0.0,9.411249999999995,29.04571000000001,0.0,-2.973203999999999,-2.2479879999999994,0.0,1.0,0.0
2.0,0.0,4.0,9.92995000000002,10000.0,30.03078000000002,-2.065764999999999,10000.0,-3.575009999999999,1.0,0.0
3.0,2.0,3.0,16.864499999999907,27.01862999999992,6.625139999999988,0.0395140000000004,0.903262999999999,1.5812559999999998,1.0,0.0
1.0,0.0,0.0,43.016970000000015,10000.0,0.0,-2.151848000000001,10000.0,0.0,1.0,0.0
3.0,3.0,0.0,9.650620000000004,19.562960000000004,0.0,-2.037409,-3.899612000000001,0.0,1.0,0.0
3.0,0.0,0.0,9.799379999999983,10000.0,0.0,-3.7689650000000015,10000.0,0.0,4.0,0.0
4.0,0.0,0.0,20.444060000000007,10000.0,0.0,-3.5804769999999984,10000.0,0.0,1.0,0.0
4.0,0.0,3.0,10.46565000000001,10000.0,50.99494999999999,-2.5534099999999995,10000.0,-1.2807999999999993,4.0,0.0
3.0,1.0,0.0,20.26934,94.52879,0.0,-3.785498000000001,-2.9936620000000005,0.0,4.0,0.0
2.0,1.0,0.0,28.803200000000004,14.298500000000049,0.0,-8.037906,-3.8520730000000007,0.0,1.0,0.0
2.0,1.0,0.0,30.18213000000003,35.12512000000004,0.0,1.0019799999999996,3.1800180000000005,0.0,3.0,0.0
2.0,2.0,0.0,10.05280000000002,30.74416,0.0,-1.8880349999999984,-1.0389119999999998,0.0,1.0,0.0
2.0,2.0,0.0,10.574720000000012,41.99278000000001,0.0,-3.131976999999999,-1.7983970000000014,0.0,1.0,0.0
2.0,2.0,0.0,9.308670000000006,51.43802000000002,0.0,-3.3585819999999984,-1.2547449999999998,0.0,1.0,0.0
3.0,3.0,0.0,10.223369999999989,20.79611,0.0,-0.7729350000000004,-1.0114100000000017,0.0,4.0,0.0
3.0,0.0,4.0,21.32416000000001,10000.0,10.951720000000025,-1.5566640000000014,10000.0,-3.4901349999999987,1.0,0.0
3.0,0.0,0.0,18.93892,10000.0,0.0,-3.497183,10000.0,0.0,0.0,0.0
3.0,0.0,0.0,21.22117,10000.0,0.0,-1.2859610000000004,10000.0,0.0,4.0,0.0
3.0,2.0,0.0,9.921660000000005,19.452560000000005,0.0,-1.4100879999999982,-2.615594999999999,0.0,4.0,0.0
1.0,1.0,6.0,57.63613999999998,50.452759999999984,0.4321600000000103,-17.2184104,-4.739417,-18.9367704,4.0,0.0
3.0,2.0,2.0,8.367039999999974,40.04411999999997,41.29769999999996,3.735997000000001,9.170295,5.56268,4.0,0.0
2.0,2.0,0.0,7.14679000000001,16.149029999999925,0.0,-0.0611730000000001,1.4549599999999998,0.0,1.0,0.0
1.0,2.0,0.0,17.939859999999953,16.991660000000024,0.0,-1.619211,-3.4353560000000023,0.0,1.0,0.0
1.0,1.0,3.0,22.23828000000003,34.74811,12.433809999999994,-0.5896369999999997,0.7915480000000024,-3.152799999999999,3.0,0.0
3.0,1.0,0.0,36.64846,16.436390000000017,0.0,-6.916104999999998,-3.127889,0.0,1.0,0.0
1.0,3.0,0.0,55.97339,10.134119999999996,0.0,-14.547974,-9.741326,0.0,1.0,0.0
1.0,3.0,0.0,10.628999999999904,14.329900000000066,0.0,-3.759644999999999,-4.690036999999999,0.0,4.0,0.0
2.0,3.0,0.0,49.38323,9.56456,0.0,-4.475831,0.4753769999999981,0.0,4.0,0.0
2.0,3.0,0.0,16.451999999999998,9.450849999999946,0.0,0.6258059999999972,0.5967749999999974,0.0,1.0,0.0
1.0,2.0,0.0,13.048400000000017,32.34280000000001,0.0,-2.00029,-2.878172,0.0,4.0,0.0
2.0,3.0,0.0,10.586430000000007,31.566390000000013,0.0,-3.7725180000000016,-3.189914999999999,0.0,3.0,0.0
3.0,2.0,1.0,16.94956000000002,12.229640000000018,17.912289999999985,-3.3685370000000017,-0.9232790000000008,0.6386009999999978,4.0,0.0
4.0,2.0,0.0,52.52516,20.99375999999998,0.0,-1.9151230000000008,-2.9343760000000003,0.0,1.0,0.0
2.0,1.0,4.0,9.866570000000024,29.252430000000004,40.79197000000002,-5.826063000000001,0.3475039999999971,-9.627201,4.0,0.0
3.0,3.0,2.0,21.576780000000014,34.624419999999986,12.142240000000015,-5.859351,-5.3119250000000005,0.6638449999999985,1.0,0.0
2.0,2.0,3.0,12.229130000000056,17.094299999999976,26.516849999999977,-4.597454000000003,-4.133373000000002,-6.454602000000001,4.0,0.0
1.0,2.0,0.0,12.692030000000043,18.59916999999996,0.0,-0.0840470000000017,-3.165790000000001,0.0,1.0,0.0
2.0,3.0,0.0,15.821399999999926,17.897800000000075,0.0,-3.658084999999998,-2.975076999999999,0.0,3.0,0.0
1.0,2.0,0.0,28.617439999999988,17.48885000000007,0.0,-7.335433999999999,-6.836963000000001,0.0,4.0,0.0
2.0,2.0,0.0,37.64715000000001,21.025049999999965,0.0,-5.708880000000001,-0.175732,0.0,3.0,0.0
3.0,1.0,0.0,9.38900000000001,11.253299999999967,0.0,-3.573252,-1.3805939999999983,0.0,1.0,0.0
0.0,0.0,2.0,10000.0,10000.0,31.99185999999997,10000.0,10000.0,-1.303764000000001,1.0,0.0
1.0,3.0,0.0,58.30004999999994,7.722250000000031,0.0,-1.4597599999999993,-1.6100639999999975,0.0,1.0,0.0
1.0,3.0,0.0,21.002459999999928,13.48004000000003,0.0,-1.391684999999999,-2.489538,0.0,1.0,0.0
6.0,1.0,1.0,10.597529999999978,94.83578,75.27581999999998,-1.296558000000001,-3.7745399999999982,-1.5109330000000014,3.0,0.0
1.0,3.0,0.0,47.05246000000005,17.001700000000028,0.0,-3.349715,-2.1834789999999984,0.0,1.0,0.0
0.0,0.0,1.0,10000.0,10000.0,19.28500000000008,10000.0,10000.0,-1.273422,1.0,0.0
5.0,1.0,0.0,15.837619999999989,37.081699999999984,0.0,-5.861651999999999,-3.5632400000000004,0.0,1.0,0.0
3.0,2.0,2.0,9.998499999999922,5.903300000000058,9.285499999999956,-1.944633999999997,-1.5465649999999975,-3.0726349999999982,0.0,0.0
2.0,2.0,3.0,18.44415000000004,2.662899999999979,6.670779999999979,-6.539065999999998,-7.708566999999999,-9.895356,1.0,0.0
1.0,3.0,0.0,22.53512999999998,9.09384,0.0,-1.428255,-2.9715430000000005,0.0,4.0,0.0
2.0,3.0,2.0,12.3039,11.87009999999998,0.7825399999999263,-3.626858000000002,-2.4650570000000016,-4.372959999999999,4.0,0.0
2.0,1.0,0.0,41.53323,84.03748999999999,0.0,-2.8479209999999995,-1.299638999999999,0.0,4.0,0.0
3.0,1.0,0.0,10.107520000000022,64.32359000000002,0.0,-2.104192999999998,-1.3087829999999985,0.0,1.0,0.0
4.0,0.0,0.0,9.712609999999984,10000.0,0.0,-1.4215599999999995,10000.0,0.0,1.0,0.0
3.0,0.0,0.0,20.22726,10000.0,0.0,-1.2189000000000014,10000.0,0.0,1.0,0.0
3.0,2.0,0.0,10.78049999999999,62.20434999999998,0.0,-3.960562,-3.82677,0.0,4.0,0.0
3.0,0.0,0.0,30.60959,10000.0,0.0,-3.125575999999999,10000.0,0.0,1.0,0.0
2.0,4.0,0.0,11.19495999999998,63.01137999999997,0.0,-1.9266219999999985,-2.622672999999999,0.0,1.0,0.0
3.0,0.0,0.0,10.555319999999996,10000.0,0.0,-2.732159,10000.0,0.0,1.0,0.0
4.0,2.0,0.0,11.093889999999988,51.757799999999975,0.0,-2.47522,-3.5791000000000004,0.0,1.0,0.0
2.0,2.0,4.0,16.858029999999985,17.071900000000028,12.40685000000002,-0.0310250000000031,-7.000802000000002,-8.799858000000002,4.0,0.0
3.0,0.0,4.0,11.081940000000005,10000.0,20.998079999999987,-1.284206000000001,10000.0,-1.907007,1.0,0.0
3.0,2.0,0.0,10.08932999999999,20.591039999999992,0.0,-2.194123999999998,-2.81091,0.0,4.0,0.0
5.0,2.0,0.0,20.82167000000001,80.25464000000002,0.0,-2.682976,-1.4963100000000011,0.0,1.0,0.0
6.0,0.0,1.0,9.2937,10000.0,39.03914,-3.940097999999999,10000.0,-1.0840870000000002,1.0,0.0
3.0,2.0,0.0,37.746290000000016,65.96524,0.0,-6.470762000000001,-8.581608999999998,0.0,1.0,0.0
2.0,1.0,0.0,29.766400000000004,50.04208000000003,0.0,-3.484259000000001,-2.93356,0.0,1.0,0.0
2.0,1.0,0.0,11.40079,64.32495,0.0,-1.9769700000000008,-3.2467119999999987,0.0,4.0,0.0
3.0,1.0,0.0,31.88413,94.68664,0.0,-2.214196999999998,-1.4507520000000014,0.0,1.0,0.0
3.0,2.0,0.0,9.532129999999997,12.245119999999986,0.0,-5.682464000000001,0.0761579999999995,0.0,4.0,0.0
1.0,2.0,0.0,10.172079999999994,21.28494999999998,0.0,-3.29741,-2.5817300000000003,0.0,4.0,0.0
6.0,0.0,1.0,10.855040000000002,10000.0,53.04365999999999,-2.5121879999999983,10000.0,-2.7466800000000013,1.0,0.0
3.0,1.0,0.0,10.894840000000016,52.608900000000006,0.0,-2.170819999999999,-2.736180000000001,0.0,1.0,0.0
