vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,action
2.0,0.0,3.0,18.934300000000007,0.0,13.455290000000048,0.9049699999999988,0.0,-4.0129015,4.0,1.0
2.0,0.0,3.0,17.756650000000036,0.0,8.524540000000002,1.1696489999999995,0.0,-2.2428610000000013,1.0,1.0
2.0,3.0,2.0,26.28540000000004,16.516179999999963,19.66907999999995,-15.489252,-15.360334000000002,-18.119617,1.0,1.0
1.0,4.0,1.0,20.98903999999999,17.19011999999998,18.56241,0.7948020000000007,-0.9710649999999994,0.754878999999999,4.0,1.0
2.0,3.0,2.0,28.41669999999999,11.39689999999996,13.3891000000001,-1.0167880000000018,-1.337722000000003,-1.5075320000000012,3.0,1.0
2.0,2.0,2.0,17.247299999999996,14.12830000000008,12.484100000000126,1.9747449999999984,2.1900499999999994,1.3228069999999974,4.0,1.0
2.0,2.0,2.0,17.184200000000033,13.305780000000029,15.352899999999975,-1.4841859999999976,-1.329307,-2.3078520000000005,1.0,1.0
2.0,2.0,2.0,18.63611000000003,14.616390000000024,17.658050000000003,-1.3984790000000018,-1.2697959999999997,-2.278417000000001,1.0,1.0
2.0,2.0,2.0,19.81985999999995,15.687839999999936,19.75473999999997,-0.8505670000000016,-0.753546,-1.7935979999999994,3.0,1.0
2.0,3.0,1.0,12.97833,9.990079999999978,48.42206999999996,2.458136000000003,-2.4981479999999987,4.311424000000002,4.0,1.0
2.0,2.0,2.0,17.19694000000004,12.951239999999984,19.16773999999998,1.915542000000002,1.930614000000002,0.8217300000000023,4.0,1.0
2.0,2.0,2.0,13.700559999999996,9.664300000000026,19.3981,1.9394649999999984,1.7767990000000005,0.5354919999999979,4.0,1.0
1.0,2.0,3.0,13.405359999999972,10.700759999999946,14.1953400000001,-1.3400269999999992,-1.8624170000000009,-4.3215499999999984,1.0,1.0
1.0,2.0,3.0,14.715239999999994,12.593200000000024,9.701760000000036,-1.2785319999999984,-1.9153899999999984,-4.650100999999998,1.0,1.0
1.0,2.0,3.0,15.93064000000004,14.511300000000006,4.873199999999997,-1.135117000000001,-1.896999000000001,-4.972144,1.0,1.0
1.0,2.0,0.0,61.87869999999998,15.737829999999974,0.0,2.121751,1.1394340000000014,0.0,3.0,1.0
2.0,2.0,3.0,16.821699999999964,16.235900000000015,0.140329999999949,-0.5338799999999999,-1.4318850000000012,-4.919237000000001,3.0,1.0
0.0,3.0,3.0,10000.0,2.337670000000003,10.961299999999994,10000.0,-17.283395,-15.052384,1.0,1.0
0.0,0.0,2.0,10000.0,10000.0,18.2251,10000.0,10000.0,-2.0459320000000005,3.0,1.0
1.0,0.0,3.0,43.38308999999998,0.0,27.668979999999976,-1.502481000000003,0.0,-11.515141000000002,4.0,1.0
2.0,3.0,2.0,25.44989999999996,13.102700000000029,14.555050000000051,1.663138,1.3518909999999984,1.2626120000000007,4.0,1.0
0.0,4.0,2.0,10000.0,12.062010000000043,7.011959999999988,10000.0,-21.080953,-18.374289,3.0,1.0
2.0,3.0,2.0,18.626359999999977,12.691749999999956,21.26567,1.9809420000000009,0.4805980000000005,2.521749999999999,3.0,1.0
2.0,0.0,3.0,16.786680000000047,0.0,5.936749999999961,0.6548850000000002,0.0,-3.0335649999999994,4.0,1.0
2.0,0.0,3.0,19.62054999999998,0.0,4.894699999999943,-1.8757330000000003,0.0,-6.174671,3.0,1.0
2.0,3.0,2.0,19.90994000000001,14.453759999999988,18.770359999999982,1.081391,0.4181309999999989,1.345762999999998,4.0,1.0
1.0,1.0,2.0,23.63330000000008,47.71515999999997,5.330040000000054,2.1740160000000017,1.191041000000002,1.7872979999999998,1.0,1.0
2.0,3.0,2.0,20.98665000000005,14.477949999999964,17.33019999999999,-1.5606100000000005,-2.018877,-1.4642920000000004,3.0,1.0
1.0,0.0,3.0,29.358479999999982,0.0,8.625499999999988,-5.701393,0.0,-10.718785,1.0,1.0
2.0,3.0,2.0,19.043999999999983,17.237670000000094,19.2278,1.2245239999999988,0.8563289999999988,1.1716960000000007,4.0,1.0
2.0,3.0,2.0,20.627900000000068,16.01026999999999,17.728200000000015,1.8297919999999976,1.4850180000000002,1.7104739999999978,1.0,1.0
1.0,0.0,3.0,34.74766999999997,0.0,15.681780000000003,-4.968281000000001,0.0,-9.808745,3.0,1.0
1.0,0.0,2.0,39.73001999999997,0.0,0.1422799999999711,-1.3356589999999997,0.0,-7.469804,1.0,1.0
2.0,3.0,2.0,22.957400000000007,14.660100000000057,16.011949999999956,1.5281659999999988,1.2135700000000007,1.2435289999999988,4.0,1.0
1.0,0.0,2.0,40.98865000000001,0.0,8.079529999999977,-1.1949559999999977,0.0,-8.393918999999999,1.0,1.0
1.0,0.0,3.0,42.13391999999999,0.0,17.11072999999999,-1.1244970000000016,0.0,-9.646698,1.0,1.0
0.0,4.0,3.0,10000.0,9.283299999999995,3.760280000000023,10000.0,-21.330734,-14.378170999999998,1.0,1.0
2.0,1.0,4.0,29.58936,22.612180000000023,6.177889999999991,-1.6698869999999992,-1.7222979999999986,-9.930554999999998,4.0,1.0
2.0,2.0,2.0,28.7177200000001,21.57043999999996,12.738900000000058,-0.8754080000000002,-1.6916720000000005,-1.8649619999999985,3.0,1.0
2.0,1.0,4.0,16.923779999999994,28.327120000000008,2.803120000000007,-14.835513,-2.988593999999999,-10.817941,1.0,1.0
1.0,3.0,3.0,15.433200000000056,1.7957000000000107,8.6647999999999,1.8444639999999983,1.337491,-0.0602750000000007,4.0,1.0
1.0,2.0,2.0,57.77722,10.557950000000003,18.750920000000008,-7.159115,-9.916613000000002,-10.685673,3.0,1.0
1.0,2.0,3.0,46.12322,25.55543,5.126099999999951,-5.691331000000002,-6.324216,-7.800219999999999,1.0,1.0
2.0,3.0,2.0,17.580690000000004,3.4546300000000656,8.373269999999934,2.3482420000000026,1.8799690000000029,0.5457190000000018,1.0,1.0
2.0,1.0,2.0,40.01462000000004,31.594569999999976,2.480989999999963,-6.449940000000002,-5.636938000000001,-7.284111000000003,3.0,1.0
1.0,1.0,3.0,84.71800999999999,37.88193000000001,12.372860000000005,-0.5172290000000004,-1.8995060000000024,-3.825752000000002,1.0,1.0
1.0,1.0,3.0,84.94185999999996,39.461239999999975,15.921809999999994,0.1812310000000003,-1.1486139999999985,-3.146892000000001,3.0,1.0
2.0,1.0,2.0,17.20152999999999,36.76324,23.59745000000004,0.5588799999999985,2.4892070000000004,-1.864231,1.0,1.0
2.0,1.0,2.0,16.643280000000004,34.34888000000001,20.793909999999983,0.442146000000001,2.2215950000000007,-3.815858,4.0,1.0
2.0,2.0,0.0,28.972229999999968,23.25659999999993,0.0,-3.5374610000000004,2.8206529999999983,0.0,3.0,1.0
1.0,2.0,0.0,36.938350000000014,19.4375,0.0,-5.110382999999999,-0.1278739999999985,0.0,3.0,1.0
1.0,2.0,0.0,47.36920000000009,22.32850000000008,0.0,-6.214641,-3.821135999999999,0.0,3.0,1.0
2.0,0.0,0.0,55.13414,10000.0,0.0,-2.108303,10000.0,0.0,1.0,1.0
3.0,2.0,2.0,11.536569999999983,26.74023999999997,3.689340000000016,-1.160133,-0.0595919999999985,0.2635460000000016,4.0,1.0
1.0,1.0,0.0,72.20292,29.24720000000002,0.0,-1.6044540000000005,-3.142885,0.0,4.0,1.0
1.0,2.0,3.0,55.65771000000001,0.2724799999999732,7.782080000000008,-9.150872,-10.533024,-11.125792,1.0,1.0
2.0,2.0,3.0,22.260600000000068,17.460559999999987,1.552440000000047,-3.381418,-3.168623,-1.182773000000001,3.0,1.0
2.0,2.0,3.0,27.18182999999999,29.26723999999996,9.885179999999991,-0.0645290000000002,1.3421239999999983,-1.0441990000000008,0.0,1.0
1.0,1.0,2.0,35.05137000000002,23.235869999999977,16.43512999999996,-12.705713,-14.130987,-14.347796,3.0,1.0
2.0,0.0,2.0,26.24369999999999,0.0,35.20619999999997,-0.9962290000000033,0.0,-5.976065000000002,3.0,1.0
2.0,2.0,3.0,26.11980000000005,18.306330000000003,12.044599999999946,-1.4693910000000017,-2.4639760000000024,-6.277815,1.0,1.0
1.0,2.0,3.0,23.47146999999996,12.337739999999997,8.731280000000027,-13.365005,-7.532586999999999,-15.587838,1.0,1.0
2.0,2.0,3.0,24.58983999999998,15.817249999999945,17.786499999999933,-1.5702459999999974,-2.489165,-4.853485999999998,1.0,1.0
1.0,2.0,4.0,48.61257999999998,29.844060000000013,4.318849999999998,-13.224508,-11.227156,-23.387687,3.0,1.0
1.0,2.0,4.0,11.43344000000002,1.3007599999999684,12.54794000000004,4.263249999999999,5.302313999999999,0.7584099999999996,4.0,1.0
2.0,2.0,3.0,23.007859999999937,13.350659999999948,13.070799999999965,-1.5902349999999998,-2.436472000000002,-4.5631900000000005,1.0,1.0
2.0,3.0,2.0,20.44532000000004,5.44685000000004,8.942750000000046,-0.8319209999999977,-1.2369749999999975,-2.46464,3.0,1.0
2.0,0.0,2.0,22.934060000000045,0.0,9.583679999999958,2.1919000000000004,0.0,-2.367984999999999,2.0,1.0
1.0,2.0,4.0,18.68360000000007,7.927050000000008,14.91461000000004,1.2806719999999991,2.2071760000000005,-0.1078270000000003,3.0,1.0
2.0,2.0,3.0,21.756680000000017,30.221220000000017,1.044620000000009,-0.5042279999999995,0.8610420000000012,-1.2507409999999997,1.0,1.0
2.0,2.0,3.0,22.471000000000004,29.446559999999977,2.528219999999976,-1.0129830000000002,0.5719220000000007,-1.8038670000000003,4.0,1.0
2.0,3.0,2.0,17.802800000000047,8.758760000000052,12.891140000000064,-3.189639999999997,-2.4109579999999973,-2.975849,3.0,1.0
2.0,3.0,2.0,11.977070000000026,4.353370000000041,8.65766999999994,-1.0137290000000014,-0.3703410000000033,0.3316109999999987,4.0,1.0
2.0,3.0,2.0,11.20912999999996,4.204430000000002,9.437069999999949,-0.6443469999999998,-0.0507600000000003,1.1178290000000004,1.0,1.0
2.0,3.0,2.0,14.175449999999955,9.3374399999999,21.573299999999904,2.5986720000000005,3.111466,5.253515,4.0,1.0
2.0,2.0,3.0,17.242700000000013,28.589350000000024,5.5773699999999735,-0.6465530000000008,-0.098395,-1.315543,4.0,1.0
2.0,0.0,2.0,26.212800000000016,0.0,7.203460000000064,-0.9497919999999986,0.0,-1.2680779999999992,3.0,1.0
0.0,1.0,0.0,10000.0,26.450300000000027,0.0,10000.0,-2.547331,0.0,1.0,1.0
1.0,2.0,0.0,17.100599999999986,12.27279999999996,0.0,2.1313260000000014,2.102874,0.0,4.0,1.0
2.0,2.0,2.0,22.39919999999995,20.827339999999936,12.131060000000048,2.373807,1.7234030000000011,1.0545380000000009,1.0,1.0
0.0,0.0,1.0,10000.0,10000.0,18.93419999999992,10000.0,10000.0,-1.447334999999999,1.0,1.0
1.0,2.0,0.0,22.491600000000066,20.01800000000003,0.0,1.5757970000000014,1.2530970000000003,0.0,4.0,1.0
2.0,3.0,2.0,19.94990000000007,1.9787000000001167,21.8981,-0.5822140000000005,-0.8743760000000016,-1.7817019999999992,3.0,1.0
2.0,2.0,2.0,24.78803999999991,22.02976000000001,13.23906999999997,2.406004,1.4815600000000018,1.1675220000000015,1.0,1.0
2.0,3.0,2.0,19.05020000000013,0.7875000000001364,23.983999999999924,-1.0985130000000003,-1.3893970000000024,-2.269724,1.0,1.0
0.0,0.0,1.0,10000.0,10000.0,20.39940000000001,10000.0,10000.0,-1.480907000000002,1.0,1.0
2.0,3.0,2.0,18.76909999999998,0.0759000000000469,22.382499999999936,2.176977000000001,1.884792000000001,1.3886579999999995,4.0,1.0
1.0,2.0,0.0,20.26819999999998,18.909340000000043,0.0,1.428481999999999,1.0108509999999988,0.0,4.0,1.0
2.0,3.0,2.0,21.30419999999981,2.1661999999998898,24.137199999999893,2.7756430000000023,2.481228000000001,2.0038400000000003,1.0,1.0
0.0,0.0,1.0,10000.0,10000.0,21.897899999999936,10000.0,10000.0,-1.5133189999999992,1.0,1.0
2.0,2.0,3.0,27.56310000000008,22.51640000000009,10.617500000000064,-1.328369000000002,-1.850258,-2.26989,1.0,1.0
2.0,0.0,2.0,23.42409999999996,0.0,3.838799999999992,-1.5333059999999996,0.0,-1.7900430000000007,1.0,1.0
2.0,0.0,2.0,24.93955000000005,0.0,5.626710000000003,-1.4746760000000023,0.0,-1.761414000000002,1.0,1.0
1.0,1.0,5.0,40.74359999999999,30.85374999999999,2.817540000000008,-3.2928500000000014,-2.0246200000000023,-12.807253,3.0,1.0
1.0,2.0,3.0,20.04291000000001,19.13817999999992,11.141449999999963,2.340345000000003,1.6580890000000004,0.930702,1.0,1.0
1.0,2.0,0.0,25.122529999999983,21.81344999999999,0.0,1.708228999999999,1.4733560000000026,0.0,4.0,1.0
1.0,2.0,0.0,27.13739999999996,23.60546999999997,0.0,2.2239700000000013,2.0146620000000013,0.0,1.0,1.0
1.0,2.0,3.0,17.72429999999997,17.520599999999945,10.285499999999956,2.295959,1.577959,0.7850919999999988,1.0,1.0
2.0,3.0,2.0,17.861970000000042,2.100710000000049,14.656529999999975,-1.4443020000000004,-1.803044,-2.9425510000000017,1.0,1.0
2.0,3.0,1.0,26.004860000000008,2.8709099999999808,16.77012000000002,1.791720999999999,-5.233027,1.5142710000000008,0.0,1.0
2.0,2.0,3.0,17.184820000000002,30.144749999999988,7.294150000000002,-3.069586000000001,-1.954391000000001,-2.433153000000001,1.0,1.0
1.0,2.0,0.0,17.831739999999968,13.075140000000031,0.0,-1.808730999999998,-1.8514929999999976,0.0,4.0,1.0
3.0,1.0,3.0,19.689510000000013,31.57071000000002,9.349940000000004,-1.9262890000000008,-0.8951589999999996,-1.6206490000000002,0.0,1.0
2.0,3.0,1.0,27.813379999999995,7.852139999999963,18.20419000000004,1.8671489999999973,-4.636786000000001,1.3730069999999976,1.0,1.0
2.0,3.0,2.0,30.01189999999997,6.439660000000004,14.276160000000004,1.4522069999999978,-1.0661269999999998,-0.5783690000000021,4.0,1.0
2.0,3.0,2.0,19.28185000000008,3.8904300000000376,11.705100000000016,-1.3731560000000016,-1.7531029999999994,-2.9348680000000016,1.0,1.0
1.0,2.0,0.0,25.71506,21.128100000000018,0.0,-1.914193000000001,-1.985468000000001,0.0,4.0,1.0
2.0,3.0,2.0,31.76696000000004,3.638500000000022,11.449340000000008,-1.2636820000000029,-3.3172270000000026,-3.7968850000000014,3.0,1.0
1.0,3.0,3.0,30.175910000000044,0.0770499999999856,7.243720000000053,-1.7999730000000014,-3.681008000000002,-4.496098000000002,1.0,1.0
1.0,2.0,0.0,33.20873000000006,22.53625999999997,0.0,-0.8019339999999993,-1.2603100000000005,0.0,3.0,1.0
1.0,2.0,3.0,13.500969999999938,14.817739999999958,9.323039999999992,1.6666960000000015,0.8638760000000012,-0.0841180000000001,4.0,1.0
1.0,2.0,0.0,30.57159999999999,24.239949999999908,0.0,1.8816929999999985,1.4075489999999995,0.0,4.0,1.0
2.0,3.0,2.0,16.91106000000002,0.4692999999999756,22.47270000000003,2.0195139999999974,1.7199149999999968,0.7547819999999987,4.0,1.0
1.0,2.0,3.0,15.476929999999925,16.01216999999997,9.60839999999996,2.183376000000002,1.425332000000001,0.5591690000000007,1.0,1.0
2.0,3.0,2.0,17.264670000000024,0.4980600000000095,19.51030000000003,-0.810772,-1.125933,-2.1548489999999987,3.0,1.0
1.0,2.0,0.0,62.88422000000003,15.45142000000004,0.0,-2.136133000000001,-2.4509010000000018,0.0,3.0,1.0
2.0,2.0,0.0,45.096,3.955699999999979,0.0,-1.427538000000002,-0.9126720000000006,0.0,3.0,1.0
1.0,2.0,3.0,13.559099999999944,15.080100000000016,6.983299999999986,2.1389819999999986,0.931566,-3.586538000000001,4.0,1.0
1.0,2.0,3.0,26.379959999999983,1.3950399999999945,4.758240000000001,-0.2385640000000002,0.0170349999999999,-1.720596999999998,3.0,1.0
3.0,2.0,2.0,10.123299999999972,11.269999999999982,17.566799999999944,-3.993777,0.1256580000000013,0.8433439999999983,0.0,1.0
2.0,2.0,1.0,30.12994000000004,24.78321,10.697020000000007,1.3036899999999996,-2.743756000000001,-0.0498390000000021,4.0,1.0
2.0,1.0,2.0,27.447479999999985,29.25962000000004,10.21995000000004,-2.6147360000000006,3.1741269999999986,-1.23616,1.0,1.0
2.0,0.0,2.0,19.24339999999984,0.0,36.13329999999996,1.6867400000000004,0.0,1.868222000000003,4.0,1.0
2.0,2.0,3.0,33.95976999999999,21.20301000000001,1.3975500000000238,-1.152457999999999,-0.0130629999999989,-9.310906,3.0,1.0
2.0,3.0,0.0,16.084699999999998,9.75906000000009,0.0,-0.0257129999999996,-0.1166900000000019,0.0,4.0,1.0
3.0,2.0,2.0,24.62923999999998,12.905849999999988,17.177099999999996,-8.934791,-2.995884,-2.4653030000000022,3.0,1.0
1.0,2.0,4.0,28.77819999999997,24.07799999999997,6.039999999999964,-5.0291190000000014,-3.874313000000001,-18.4449555,3.0,1.0
2.0,2.0,0.0,30.859590000000026,9.10328000000004,0.0,0.3823400000000028,-1.3087949999999982,0.0,4.0,1.0
1.0,3.0,0.0,34.23357999999996,15.120000000000005,0.0,-2.1997639999999983,-6.352482999999998,0.0,3.0,1.0
1.0,3.0,0.0,38.066010000000006,3.3365800000000263,0.0,-1.817301999999998,-7.206318999999999,0.0,3.0,1.0
1.0,2.0,3.0,24.9833000000001,1.159400000000005,15.771199999999908,-0.0733379999999996,0.1404189999999978,-1.351374,3.0,1.0
2.0,2.0,3.0,12.78803999999991,21.113539999999944,15.804499999999962,1.7149570000000018,2.825050000000001,-0.8126699999999989,4.0,1.0
1.0,3.0,0.0,36.59186,12.900700000000027,0.0,2.2732979999999987,-3.3032590000000006,0.0,3.0,1.0
3.0,3.0,1.0,20.325779999999952,4.193140000000028,68.68543999999997,1.4386379999999974,-3.6972140000000007,0.6286810000000003,4.0,1.0
2.0,2.0,0.0,30.402760000000058,6.137660000000039,0.0,-2.441673000000001,-3.2929439999999985,0.0,3.0,1.0
3.0,2.0,2.0,32.145399999999995,16.185969999999998,14.39149999999995,-2.913081000000002,-3.436473000000003,-2.9810630000000025,1.0,1.0
3.0,2.0,2.0,29.18579,19.62426000000005,11.377939999999969,-2.982884000000002,-3.412329,-3.020804000000002,1.0,1.0
3.0,2.0,0.0,19.192079999999976,12.09541999999999,10000.0,-11.47503,-8.242247999999998,10000.0,2.0,1.0
2.0,2.0,2.0,20.46884,39.739540000000034,8.868290000000002,1.083943999999999,2.122034,0.473082999999999,4.0,1.0
2.0,2.0,2.0,21.866500000000087,42.157640000000015,9.641000000000076,1.6155390000000018,2.6159190000000017,0.9747580000000012,1.0,1.0
2.0,1.0,3.0,23.340599999999995,45.562940000000026,9.779499999999985,-1.488150000000001,-0.5586950000000002,-2.1835050000000003,3.0,1.0
2.0,2.0,3.0,24.109899999999925,20.24469999999997,9.05639999999994,-1.1772109999999998,-0.9104740000000008,-1.0062560000000005,3.0,1.0
2.0,2.0,3.0,36.65820000000008,18.956500000000005,5.035000000000082,-1.2578980000000008,-1.480563,-1.5471019999999989,1.0,1.0
2.0,1.0,3.0,21.519340000000057,45.53643,6.521100000000047,1.2801170000000006,2.1440620000000017,0.5381490000000007,4.0,1.0
2.0,1.0,3.0,23.15836999999999,48.02490999999998,7.408569999999941,1.8845099999999988,2.7175329999999995,1.1223430000000008,1.0,1.0
2.0,2.0,3.0,14.753770000000031,9.76751999999999,1.0051899999999705,1.2730640000000015,1.565263999999999,1.4533200000000015,4.0,1.0
2.0,1.0,3.0,25.179599999999937,51.6549,7.870999999999981,-1.2177839999999982,-0.4432569999999991,-2.014251999999999,3.0,1.0
2.0,2.0,3.0,13.195249999999987,7.312350000000038,3.1058499999999185,1.5826670000000007,1.886391000000004,1.7624130000000022,1.0,1.0
2.0,2.0,3.0,11.82768999999996,5.640189999999961,4.651970000000006,1.055771,1.3608089999999995,1.2332149999999975,4.0,1.0
2.0,3.0,2.0,11.21604000000002,4.120670000000018,5.775459999999953,0.870982999999999,1.1678689999999996,1.032624000000002,4.0,1.0
2.0,3.0,0.0,34.17317,8.89049,10000.0,1.5904739999999968,-6.532088000000002,10000.0,2.0,1.0
2.0,1.0,3.0,37.90079999999989,20.41709999999989,3.496100000000069,-1.2051209999999983,-1.4188189999999992,-1.507832999999998,1.0,1.0
2.0,1.0,3.0,38.91200000000004,21.6368,2.17470000000003,-0.697654,-0.901540999999998,-1.0145039999999987,3.0,1.0
2.0,2.0,3.0,25.06812000000002,16.460469999999987,7.33411000000001,-2.185865,-2.008652999999999,-2.114221000000001,3.0,1.0
2.0,2.0,3.0,25.265050000000087,16.394000000000005,7.438800000000015,0.3826940000000007,0.4659370000000002,0.4033869999999986,4.0,1.0
2.0,2.0,3.0,17.687070000000062,24.845429999999965,10.213970000000018,2.125133999999999,3.0012359999999987,0.2209639999999986,4.0,1.0
3.0,2.0,1.0,19.233550000000008,65.13658999999998,84.57887000000002,5.540266000000001,-6.5906393,8.805819999999999,2.0,1.0
2.0,2.0,3.0,40.82470000000012,22.002300000000105,0.0821000000000822,-2.1568980000000018,-1.1999929999999992,-2.0931130000000024,1.0,1.0
2.0,2.0,3.0,21.69787000000008,16.873469999999998,4.824230000000057,-1.000591,-0.2948839999999997,-2.867666,1.0,1.0
1.0,1.0,3.0,14.262290000000007,24.19097,2.902120000000025,3.4501909999999967,3.519842999999998,-9.312442,4.0,1.0
2.0,0.0,3.0,17.747500000000002,0.0,4.858180000000004,-0.806045000000001,0.0,-0.6895440000000015,1.0,1.0
2.0,0.0,3.0,18.477199999999986,0.0,4.118830000000003,-0.6518569999999997,0.0,-0.7767299999999988,1.0,1.0
2.0,0.0,3.0,19.018430000000023,0.0,3.3115999999999985,-0.4379109999999997,0.0,-0.8307669999999998,1.0,1.0
1.0,3.0,2.0,25.51279999999997,0.0082999999999628,18.97759999999994,2.7575020000000023,2.9582520000000017,1.5446620000000024,4.0,1.0
2.0,0.0,3.0,19.34222,0.0,2.4447100000000432,-0.2404320000000002,0.0,-0.916148999999999,1.0,1.0
1.0,4.0,2.0,33.752899999999954,1.4289899999999989,17.705439999999953,-3.196228999999999,-11.877551,-5.365786,3.0,1.0
2.0,0.0,2.0,18.358299999999986,0.0,35.435100000000034,-0.2256939999999989,0.0,1.1057810000000003,3.0,1.0
2.0,3.0,1.0,10.203399999999988,0.213799999999992,79.9176,-0.591387000000001,-4.112841999999999,-4.157333999999999,3.0,1.0
2.0,0.0,3.0,24.11959999999999,0.0,5.595579999999984,-2.455836000000001,0.0,-3.892820000000002,3.0,1.0
2.0,3.0,2.0,18.24985000000004,1.3099599999999896,5.602379999999982,-4.925595999999999,-8.745384,-7.841937999999999,4.0,1.0
2.0,0.0,2.0,23.609989999999986,0.0,8.273809999999969,1.878034000000001,0.0,0.1818430000000006,3.0,1.0
2.0,0.0,3.0,15.598520000000008,0.0,3.644990000000007,4.437859999999999,0.0,2.8155889999999992,4.0,1.0
1.0,2.0,3.0,11.270849999999996,16.957059999999956,20.492160000000013,1.930092000000002,-0.0363830000000007,-1.9299669999999995,4.0,1.0
2.0,0.0,4.0,11.909490000000003,0.0,2.695409999999981,0.4844319999999982,0.0,-0.5408990000000014,1.0,1.0
2.0,0.0,4.0,11.709900000000005,0.0,3.222030000000018,-0.0868949999999983,0.0,-0.5139159999999983,1.0,1.0
2.0,0.0,3.0,19.62529999999998,0.0,1.3350599999999986,-0.4605080000000008,0.0,-1.4173240000000007,4.0,1.0
1.0,2.0,3.0,24.63210000000004,1.299099999999953,17.389699999999948,-0.5243780000000022,-0.3151910000000022,-1.779511000000003,1.0,1.0
3.0,1.0,0.0,40.69114999999999,19.73007000000001,0.0,-1.7452159999999992,-3.642426,0.0,1.0,1.0
2.0,2.0,2.0,31.30049999999983,0.1732999999999265,15.166799999999968,0.0816100000000012,0.2815629999999984,-1.485154999999999,3.0,1.0
2.0,2.0,2.0,23.18355000000008,7.753250000000094,40.80635000000007,-1.1389439999999986,-2.6039579999999987,-4.5064340000000005,1.0,1.0
2.0,0.0,2.0,20.496440000000007,0.0,36.71435999999994,-1.5722090000000009,0.0,-5.817506999999999,1.0,1.0
1.0,3.0,2.0,24.114100000000008,10.15364999999997,35.76585,-0.596147000000002,-2.0700450000000004,-5.385176000000001,3.0,1.0
1.0,3.0,2.0,20.42394999999999,9.42760999999996,27.262350000000083,3.2766459999999995,1.7875070000000015,-3.805185999999999,3.0,1.0
