0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,action
1.0,2.238037347793579,39.0200309753418,0.2884935140609741,-4.674659252166748,1.0,-5.5653510093688965,23.271780014038086,16.83759117126465,5.504848003387451,1.0,13.55998420715332,14.75949764251709,15.920493125915527,-11.987183570861816,1.0,-18.323949813842773,7.566198348999023,4.555406093597412,15.023577690124512,1.0,106.83695220947266,-2.0,-16.721771240234375,2.0478264520722806e-15,0.0,1.0,0.0,0.0,0.0,1
1.0,2.900677442550659,34.7324333190918,0.6154873967170715,-4.070541858673096,1.0,11.591111183166504,20.94394302368164,16.136545181274414,-7.308880805969238,1.0,-7.475395679473877,18.347875595092773,13.876080513000488,7.342613697052002,1.0,90.11518096923828,-2.0,-16.721771240234375,2.0478264520722806e-15,1.0,19.806970596313477,-3.3076817989349365,-1.4556505680084229,-19.875505447387695,0.0,1.0,0.0,0.0,0.0,3
1.0,4.441401481628418,28.865337371826172,1.9304932355880737,-7.077858924865723,1.0,7.817280292510986,18.203201293945312,14.97192096710205,-4.722411632537842,1.0,24.117340087890625,8.655827522277832,12.953424453735352,-12.083733558654785,1.0,73.3934097290039,-2.0,-16.721771240234375,2.0478264520722806e-15,1.0,8.058489799499512,-18.397075653076172,-17.444564819335938,-9.635445594787598,0.0,1.0,0.0,0.0,0.0,4
1.0,7.572350978851318,24.26426124572754,2.585303783416748,-3.768620729446411,1.0,19.69477653503418,8.446459770202637,11.812090873718262,-8.408116340637207,1.0,40.45663070678711,2.422098398208618,17.515201568603516,-2.6505699157714844,1.0,56.67163848876953,-2.0,-16.721771240234375,2.0478264520722806e-15,1.0,-10.999517440795898,-16.805137634277344,-17.604246139526367,9.340513229370117,1.0,0.0,0.0,0.0,0.0,3
1.0,12.755143165588379,20.70023536682129,5.9341230392456055,-4.44429874420166,1.0,31.736961364746094,3.6861515045166016,12.609318733215332,-3.9760982990264893,1.0,58.163330078125,2.027736186981201,17.71440315246582,-0.0878523513674736,1.0,39.95341110229492,-2.1385114192962646,-16.707075119018555,-0.7009260058403015,1.0,-20.084875106811523,0.02341449074447155,-1.802529215812683,19.84705352783203,1.0,0.0,0.0,0.0,0.0,3
1.0,19.484994888305664,13.749302864074707,7.000742435455322,-8.763257026672363,1.0,45.37907028198242,2.091790199279785,13.865315437316895,-0.3731824457645416,1.0,75.8779296875,2.003110647201538,17.714618682861328,-0.00869759637862444,1.0,25.004749298095703,-7.968132972717285,-11.485301971435547,-12.153413772583008,1.0,-10.960322380065918,16.830751419067383,15.633414268493652,12.359249114990234,1.0,0.0,0.0,0.0,1.0,2
1.0,23.558074951171875,2.9918224811553955,2.48258638381958,-11.603466987609863,1.0,59.093833923339844,2.0137081146240234,13.645768165588379,-0.03544900193810463,1.0,93.5925521850586,2.000365972518921,17.71462059020996,-0.0010144113330170512,1.0,13.540376663208008,-19.983516693115234,-13.491528511047363,-9.879082679748535,1.0,-2.8418691158294678,34.60565185546875,4.690217971801758,19.36895751953125,1.0,0.0,0.0,0.0,1.0,3
1.0,21.308258056640625,-10.5724515914917,-5.556755065917969,-14.2483491897583,1.0,111.30716705322266,2.0000431537628174,17.71462059020996,-0.000119665106467437,1.0,72.78672790527344,2.002143383026123,13.776933670043945,-0.005511093884706497,1.0,3.9097983837127686,-33.13810729980469,-6.122167587280273,-15.560742378234863,1.0,-1.9503116607666016,54.47636413574219,-0.06614065170288086,19.928630828857422,1.0,0.0,0.0,0.0,0.0,4
1.0,12.15235710144043,-20.42255401611328,-10.21900463104248,-7.307301998138428,1.0,2.092472791671753,-49.68537521362305,-0.334512323141098,-16.718425750732422,1.0,129.02178955078125,2.000005006790161,17.71462059020996,-1.4126439054962248e-05,1.0,86.6636734008789,2.000330686569214,13.995769500732422,-0.0008546356693841517,1.0,-1.9935197830200195,74.40504455566406,-0.01796228252351284,19.92873191833496,1.0,0.0,0.0,0.0,0.0,3
1.0,4.15947151184082,-31.918733596801758,-5.924722194671631,-14.228379249572754,1.0,146.73641967773438,2.0000007152557373,17.71462059020996,-1.6676979157637106e-06,1.0,100.76242065429688,2.0000503063201904,14.212494850158691,-0.00013030014815740287,1.0,2.010632276535034,-66.40686798095703,-0.02939051203429699,-16.721744537353516,1.0,-1.9993301630020142,94.33378601074219,-0.0019335835240781307,19.928739547729492,0.0,0.0,0.0,0.0,0.0,4
1.0,2.184468984603882,-45.403533935546875,-0.5344484448432922,-12.571823120117188,1.0,2.001338243484497,-83.12863159179688,-0.0036373028997331858,-16.721771240234375,1.0,164.45103454589844,2.0,17.71462059020996,-1.968807765706515e-07,1.0,115.06523895263672,2.0000076293945312,14.400154113769531,-1.9561666704248637e-05,1.0,-1.9999321699142456,114.26252746582031,-0.00019648751185741276,19.928739547729492,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0320327281951904,-57.69247817993164,-0.07924287766218185,-12.099398612976074,1.0,2.000169277191162,-99.85040283203125,-0.0004595248319674283,-16.721771240234375,1.0,182.1656494140625,2.0,17.71462059020996,-2.3242845870186102e-08,1.0,129.58729553222656,2.0000011920928955,14.82049560546875,-2.92412596536451e-06,1.0,-1.9999932050704956,134.19126892089844,-1.9850311218760908e-05,19.928739547729492,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0064454078674316,-67.73188018798828,-0.014419556595385075,-8.700571060180664,1.0,2.000021457672119,-116.57217407226562,-5.811404844280332e-05,-16.721771240234375,1.0,144.66912841796875,2.000000238418579,15.313995361328125,-4.1533155581419123e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0015244483947754,-76.08039855957031,-0.0034508572425693274,-8.119720458984375,1.0,2.00000262260437,-133.2939453125,-7.349789939326001e-06,-16.721771240234375,1.0,160.101806640625,2.0,15.535895347595215,-5.735950026064529e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0003271102905273,-86.15008544921875,-0.0008227835642173886,-11.336906433105469,1.0,2.000000238418579,-150.01571655273438,-9.295436029788107e-07,-16.721771240234375,1.0,175.6887969970703,2.0,15.630963325500488,-7.842358762388812e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.000068187713623,-95.81008911132812,-0.00015297697973437607,-8.57023811340332,1.0,2.0,-166.73748779296875,-1.17561370416297e-07,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.000016212463379,-104.09376525878906,-3.686139825731516e-05,-8.097447395324707,1.0,2.0,-183.45925903320312,-1.486824174889989e-08,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0000035762786865,-114.15237426757812,-8.7997814262053e-06,-11.333099365234375,1.0,2.0,-200.1810302734375,-1.880419153721391e-09,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0000007152557373,-125.82061004638672,-1.5860746316320729e-06,-11.886034965515137,1.0,2.0,-216.90280151367188,-2.3781196456518217e-10,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-137.763916015625,-2.8210524760652333e-07,-11.980525016784668,1.0,2.0,-233.62457275390625,-3.0078203816508164e-11,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-149.7542266845703,-5.0085738223515364e-08,-11.996671676635742,1.0,2.0,-250.34634399414062,-3.805162348408109e-12,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-163.76271057128906,-8.323469913307235e-09,-15.315877914428711,1.0,2.0,-267.068115234375,-4.783330849467138e-13,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-177.41224670410156,-1.1754505147010263e-09,-12.566644668579102,1.0,2.0,-283.7898864746094,-4.762749033051031e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-189.6941375732422,-2.0613644124978237e-10,-12.096833229064941,1.0,2.0,-300.51165771484375,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-203.75244140625,-3.4208570004468086e-11,-15.33299446105957,1.0,2.0,-317.2334289550781,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-217.41049194335938,-4.830460250543345e-12,-12.56956958770752,1.0,2.0,-333.9552001953125,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-231.70396423339844,-7.930870044893512e-13,-15.413780212402344,1.0,2.0,-350.6769714355469,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-249.42247009277344,-9.696132514513262e-14,-19.21626853942871,1.0,2.0,-367.39874267578125,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-267.0224609375,-1.0010890974152496e-14,-16.54962158203125,1.0,2.0,-384.1205139160156,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-283.2958679199219,-2.5881002764895685e-15,-16.093923568725586,1.0,2.0,-400.84228515625,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-297.33245849609375,-2.0422519164881633e-15,-12.699603080749512,1.0,2.0,-417.5640563964844,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-311.6906433105469,-2.482298238080981e-15,-15.43600082397461,1.0,2.0,-434.28582763671875,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-329.4201965332031,-3.0908223774979947e-15,-19.22006607055664,1.0,2.0,-451.0075988769531,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-349.0321960449219,-3.1948119771576947e-15,-19.866718292236328,1.0,2.0,-467.7293701171875,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-368.9659118652344,-3.212582516632853e-15,-19.977224349975586,1.0,2.0,-484.4511413574219,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-388.9545593261719,-3.2156193415069966e-15,-19.99610710144043,1.0,2.0,-501.17291259765625,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-408.95263671875,-3.2161383609454267e-15,-19.99933433532715,1.0,2.0,-517.8947143554688,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-426.9421691894531,-2.6829016862539275e-15,-16.683439254760742,1.0,2.0,-534.616455078125,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-445.29229736328125,-3.125103071422797e-15,-19.433238983154297,1.0,2.0,-551.3382568359375,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-465.0103454589844,-3.2006702687791422e-15,-19.903146743774414,1.0,2.0,-568.0599975585938,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-484.962158203125,-3.2135837095765077e-15,-19.983449935913086,1.0,2.0,-584.7817993164062,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-504.95391845703125,-3.215790442162342e-15,-19.99717140197754,1.0,2.0,-601.5035400390625,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-524.9525146484375,-3.216167583582107e-15,-19.9995174407959,1.0,2.0,-618.225341796875,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-544.9522705078125,-3.2162319580860983e-15,-19.99991798400879,1.0,2.0,-634.9470825195312,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-566.96240234375,1.427719772376275e-15,-23.31643295288086,1.0,2.0,-651.6688842773438,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,-590.622314453125,1.462423347499994e-15,-23.88318634033203,1.0,2.0,-668.390625,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-614.564208984375,1.468353848680195e-15,-23.980037689208984,1.0,2.0,-685.1124267578125,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,2.0,-640.5643920898438,1.6724411433651984e-15,-27.31303596496582,1.0,2.0,-701.8341674804688,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,2.0,-666.2125244140625,1.5042433758091886e-15,-24.566158294677734,1.0,2.0,-718.5559692382812,-1.7923655926967673e-14,-16.721771240234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,2.0,45.0,4.898587410340671e-16,-8.0,1.0,-3.3079073429107666,19.724546432495117,15.934720039367676,2.6723339557647705,1.0,-18.25618553161621,15.579206466674805,10.761872291564941,12.611087799072266,1.0,122.05381774902344,-2.0,-17.148324966430664,2.1000642444788742e-15,1.0,-17.155025482177734,-10.28129768371582,-8.556062698364258,14.276358604431152,0.0,1.0,0.0,0.0,0.0,3
1.0,2.8528833389282227,35.04856872558594,1.7080312967300415,-11.18680477142334,1.0,-6.516772747039795,27.01919174194336,9.26992130279541,13.745034217834473,1.0,11.954452514648438,15.837087631225586,13.78095531463623,-8.4345703125,1.0,-18.993854522705078,5.811251640319824,3.296757698059082,16.314165115356445,1.0,104.9054946899414,-2.0,-17.148324966430664,2.1000642444788742e-15,0.0,0.0,0.0,0.0,0.0,0
1.0,7.808235168457031,24.99959945678711,8.341004371643066,-8.463912963867188,1.0,-2.253246545791626,42.87025451660156,1.3269290924072266,16.525636672973633,1.0,-8.384066581726074,18.005128860473633,14.326242446899414,8.472272872924805,1.0,19.716218948364258,2.170189142227173,3.347612142562866,-15.806650161743164,1.0,87.75716400146484,-2.0,-17.148324966430664,2.1000642444788742e-15,1.0,0.0,0.0,0.0,0.0,3
1.0,18.248987197875977,15.81334400177002,10.252274513244629,-11.352239608764648,1.0,7.776845455169678,18.275522232055664,15.880571365356445,-4.982778072357178,1.0,70.60884094238281,-2.0,-17.148324966430664,2.1000642444788742e-15,1.0,-2.02437424659729,59.44659423828125,0.06987015902996063,16.578678131103516,1.0,15.105387687683105,-12.854372024536133,-9.200839042663574,-13.28161334991455,1.0,0.0,0.0,0.0,0.0,4
1.0,23.571680068969727,3.4331161975860596,2.7096006870269775,-12.267654418945312,1.0,53.460514068603516,-2.0,-17.148324966430664,2.1000642444788742e-15,1.0,18.787376403808594,6.442684650421143,6.917875289916992,-15.138151168823242,1.0,-2.003065347671509,76.02539825439453,0.008324920199811459,16.57882308959961,1.0,5.763700008392334,-25.60961151123047,-6.499084949493408,-14.79251766204834,1.0,0.0,0.0,0.0,0.0,3
1.0,21.373517990112305,-10.48073673248291,-5.567412853240967,-14.372044563293457,1.0,17.355609893798828,-9.656936645507812,-6.626322269439697,-15.268021583557129,1.0,36.897335052490234,-2.4991984367370605,-14.265113830566406,-1.5430384874343872,1.0,2.155233383178711,-41.2755241394043,-1.361788272857666,-16.09975814819336,1.0,-2.0003912448883057,92.6042251586914,0.001059753354638815,16.578824996948242,1.0,0.0,0.0,0.0,0.0,1
1.0,2.0,45.0,4.898587410340671e-16,-8.0,1.0,-5.001626014709473,19.3644962310791,18.468013763427734,4.77007532119751,1.0,-17.33913230895996,16.593809127807617,9.381412506103516,9.802786827087402,1.0,115.77008819580078,-2.0,-17.469987869262695,2.1394563587238827e-15,1.0,-17.90184211730957,-8.917627334594727,-8.347187042236328,16.756702423095703,0.0,1.0,0.0,0.0,0.0,3
1.0,2.8528833389282227,35.04856872558594,1.7080312967300415,-11.18680477142334,1.0,-5.632847309112549,23.124387741088867,12.886305809020996,4.248369216918945,1.0,12.92744255065918,15.246338844299316,15.68311882019043,-10.856378555297852,1.0,-17.74264144897461,9.161738395690918,6.92409610748291,17.39308738708496,1.0,98.30010223388672,-2.0,-17.469987869262695,2.1394563587238827e-15,0.0,1.0,0.0,0.0,0.0,4
1.0,2.0,45.0,4.898587410340671e-16,-8.0,1.0,-2.089535713195801,19.890546798706055,16.7740535736084,1.7621428966522217,1.0,-18.586700439453125,15.183364868164062,10.486810684204102,12.837418556213379,1.0,121.57014465332031,-2.0,-15.687355995178223,1.921146957338006e-15,1.0,-17.295616149902344,-10.042991638183594,-8.071008682250977,13.899550437927246,0.0,1.0,0.0,0.0,0.0,0
1.0,2.509401559829712,37.02834701538086,0.8581168055534363,-7.95384407043457,1.0,-4.5682573318481445,23.44214630126953,15.96046257019043,4.4761738777160645,1.0,13.446091651916504,14.63331127166748,13.472147941589355,-10.147672653198242,1.0,-19.052717208862305,5.53006649017334,2.959048271179199,15.798187255859375,1.0,105.8827896118164,-2.0,-15.687355995178223,1.921146957338006e-15,0.0,1.0,0.0,0.0,0.0,0
1.0,4.334774494171143,29.245956420898438,2.0535314083099365,-7.731947422027588,1.0,11.342085838317871,21.00444984436035,14.15044116973877,-6.239845275878906,1.0,-9.45363998413086,17.977190017700195,11.48734188079834,11.241869926452637,1.0,26.719648361206055,5.097436904907227,15.743395805358887,-6.051405429840088,1.0,90.19542694091797,-2.0,-15.687355995178223,1.921146957338006e-15,0.0,1.0,0.0,0.0,0.0,4
1.0,7.521213054656982,24.308256149291992,2.676619052886963,-3.843355178833008,1.0,-3.449235439300537,32.57695770263672,4.497343063354492,15.185707092285156,1.0,21.827163696289062,9.613873481750488,7.656426429748535,-14.087894439697266,1.0,43.22127914428711,2.048166036605835,16.84944725036621,-0.7550770044326782,1.0,74.50807189941406,-2.0,-15.687355995178223,1.921146957338006e-15,1.0,1.0,0.0,0.0,0.0,3
1.0,12.745969772338867,20.70531463623047,5.953982353210449,-4.450103282928467,1.0,-2.0340416431427,48.3637580871582,0.18748313188552856,15.958876609802246,1.0,60.08739471435547,1.9978759288787842,16.866357803344727,0.0018246743129566312,1.0,58.82072067260742,-2.0,-15.687355995178223,1.921146957338006e-15,1.0,23.038272857666016,-6.216921329498291,-2.9314680099487305,-16.054155349731445,1.0,1.0,0.0,0.0,0.0,1
1.0,18.279329299926758,15.352829933166504,5.369117259979248,-5.799341678619385,1.0,76.95375061035156,1.9996823072433472,16.866357803344727,0.000840177817735821,1.0,43.133365631103516,-2.0008912086486816,-15.687355041503906,-0.005592064466327429,1.0,-2.0034682750701904,64.35481262207031,0.009814855642616749,16.01902198791504,1.0,13.877359390258789,-19.423444747924805,-12.557175636291504,-10.6366605758667,1.0,1.0,0.0,0.0,0.0,2
1.0,22.19141387939453,8.467288970947266,3.4525372982025146,-7.1982951164245605,1.0,93.82011413574219,1.999959945678711,16.866357803344727,0.00010908113472396508,1.0,27.754714965820312,-4.749204158782959,-15.048678398132324,-4.430621147155762,1.0,-2.0004541873931885,80.38873291015625,0.0012204309459775686,16.04727554321289,1.0,4.142938137054443,-32.21091079711914,-6.331837177276611,-15.259389877319336,1.0,0.0,0.0,0.0,0.0,3
